#ies_format_version: 1.0
#file: 20250728_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250728;	104436;	1753679676.000;	         102
20250728;	104438;	1753679678.000;	         102
20250728;	104440;	1753679680.000;	         102
20250728;	104442;	1753679682.000;	         102
20250728;	104444;	1753679684.000;	         102
20250728;	104446;	1753679686.000;	         102
20250728;	104448;	1753679688.000;	         102
20250728;	104450;	1753679690.000;	         102
20250728;	104452;	1753679692.000;	         102
20250728;	104454;	1753679694.000;	         102
20250728;	104456;	1753679696.000;	         102
20250728;	104458;	1753679698.000;	         102
20250728;	104500;	1753679700.000;	         102
20250728;	104502;	1753679702.000;	         102
20250728;	104504;	1753679704.000;	         102
20250728;	104506;	1753679706.000;	         102
20250728;	104508;	1753679708.000;	         102
20250728;	104510;	1753679710.000;	         102
20250728;	104512;	1753679712.000;	         102
20250728;	104514;	1753679714.000;	         102
20250728;	104516;	1753679716.000;	         102
20250728;	104518;	1753679718.000;	         102
20250728;	104520;	1753679720.000;	         102
20250728;	104522;	1753679722.000;	         102
20250728;	104524;	1753679724.000;	         102
20250728;	104526;	1753679726.000;	         102
20250728;	104528;	1753679728.000;	         102
20250728;	104530;	1753679730.000;	         102
20250728;	104532;	1753679732.000;	         102
20250728;	104534;	1753679734.000;	         102
20250728;	104536;	1753679736.000;	         102
20250728;	104538;	1753679738.000;	         102
20250728;	104540;	1753679740.000;	         102
20250728;	104542;	1753679742.000;	         102
20250728;	104544;	1753679744.000;	         102
20250728;	104546;	1753679746.000;	         102
20250728;	104548;	1753679748.000;	         102
20250728;	104550;	1753679750.000;	         102
20250728;	104552;	1753679752.000;	         102
20250728;	104554;	1753679754.000;	         102
20250728;	104556;	1753679756.000;	         102
20250728;	104558;	1753679758.000;	         102
20250728;	104600;	1753679760.000;	         102
20250728;	104602;	1753679762.000;	         102
20250728;	104604;	1753679764.000;	         102
20250728;	104606;	1753679766.000;	         102
20250728;	104608;	1753679768.000;	         102
20250728;	104610;	1753679770.000;	         102
20250728;	104612;	1753679772.000;	         102
20250728;	104614;	1753679774.000;	         102
20250728;	104616;	1753679776.000;	         102
20250728;	104618;	1753679778.000;	         102
20250728;	104620;	1753679780.000;	         102
20250728;	104622;	1753679782.000;	         102
20250728;	104624;	1753679784.000;	         102
20250728;	104626;	1753679786.000;	         102
20250728;	104628;	1753679788.000;	         102
20250728;	104630;	1753679790.000;	         102
20250728;	104632;	1753679792.000;	         102
20250728;	104634;	1753679794.000;	         102
20250728;	104636;	1753679796.000;	         102
20250728;	104638;	1753679798.000;	         102
20250728;	104640;	1753679800.000;	         102
20250728;	104642;	1753679802.000;	         102
20250728;	104644;	1753679804.000;	         102
20250728;	104646;	1753679806.000;	         102
20250728;	104648;	1753679808.000;	         102
20250728;	104650;	1753679810.000;	         102
20250728;	104652;	1753679812.000;	         102
20250728;	104654;	1753679814.000;	         102
20250728;	104656;	1753679816.000;	         102
20250728;	104658;	1753679818.000;	         102
20250728;	104700;	1753679820.000;	         102
20250728;	104702;	1753679822.000;	         102
20250728;	104704;	1753679824.000;	         102
20250728;	104706;	1753679826.000;	         102
20250728;	104708;	1753679828.000;	         102
20250728;	104710;	1753679830.000;	         102
20250728;	104712;	1753679832.000;	         102
20250728;	104714;	1753679834.000;	         102
20250728;	104716;	1753679836.000;	         102
20250728;	104718;	1753679838.000;	         102
20250728;	104720;	1753679840.000;	         102
20250728;	104722;	1753679842.000;	         102
20250728;	104724;	1753679844.000;	         102
20250728;	104726;	1753679846.000;	         102
20250728;	104728;	1753679848.000;	         102
20250728;	104730;	1753679850.000;	         102
20250728;	104732;	1753679852.000;	         102
20250728;	104734;	1753679854.000;	         102
20250728;	104736;	1753679856.000;	         102
20250728;	104738;	1753679858.000;	         102
20250728;	104740;	1753679860.000;	         102
20250728;	104742;	1753679862.000;	         102
20250728;	104744;	1753679864.000;	         102
20250728;	104746;	1753679866.000;	         102
20250728;	104748;	1753679868.000;	         102
20250728;	104750;	1753679870.000;	         102
20250728;	104752;	1753679872.000;	         102
20250728;	104754;	1753679874.000;	         102
20250728;	104756;	1753679876.000;	         102
20250728;	104758;	1753679878.000;	         102
20250728;	104800;	1753679880.000;	         102
20250728;	104802;	1753679882.000;	         102
20250728;	104804;	1753679884.000;	         102
20250728;	104806;	1753679886.000;	         102
20250728;	104808;	1753679888.000;	         102
20250728;	104810;	1753679890.000;	         102
20250728;	104812;	1753679892.000;	         102
20250728;	104814;	1753679894.000;	         102
20250728;	104816;	1753679896.000;	         102
20250728;	104818;	1753679898.000;	         102
20250728;	104820;	1753679900.000;	         102
20250728;	104822;	1753679902.000;	         102
20250728;	104824;	1753679904.000;	         102
20250728;	104826;	1753679906.000;	         102
20250728;	104828;	1753679908.000;	         102
20250728;	104830;	1753679910.000;	         102
20250728;	104832;	1753679912.000;	         102
20250728;	104834;	1753679914.000;	         102
20250728;	104836;	1753679916.000;	         102
20250728;	104838;	1753679918.000;	         102
20250728;	104840;	1753679920.000;	         102
20250728;	104842;	1753679922.000;	         102
20250728;	104844;	1753679924.000;	         102
20250728;	104846;	1753679926.000;	         102
20250728;	104848;	1753679928.000;	         102
20250728;	104850;	1753679930.000;	         102
20250728;	104852;	1753679932.000;	         102
20250728;	104854;	1753679934.000;	         102
20250728;	104856;	1753679936.000;	         102
20250728;	104858;	1753679938.000;	         102
20250728;	104900;	1753679940.000;	         102
20250728;	104902;	1753679942.000;	         102
20250728;	104904;	1753679944.000;	         102
20250728;	104906;	1753679946.000;	         102
20250728;	104908;	1753679948.000;	         102
20250728;	104910;	1753679950.000;	         102
20250728;	104912;	1753679952.000;	         102
20250728;	104914;	1753679954.000;	         102
20250728;	104916;	1753679956.000;	         102
20250728;	104918;	1753679958.000;	         102
20250728;	104920;	1753679960.000;	         102
20250728;	104922;	1753679962.000;	         102
20250728;	104924;	1753679964.000;	         102
20250728;	104926;	1753679966.000;	         102
20250728;	104928;	1753679968.000;	         102
20250728;	104930;	1753679970.000;	         102
20250728;	104932;	1753679972.000;	         102
20250728;	104934;	1753679974.000;	         102
20250728;	104936;	1753679976.000;	         102
20250728;	104938;	1753679978.000;	       err32
20250728;	104940;	1753679980.000;	       err32
20250728;	104942;	1753679982.000;	       err32
20250728;	104944;	1753679984.000;	       err32
20250728;	104946;	1753679986.000;	       err32
20250728;	104948;	1753679988.000;	       err32
20250728;	104950;	1753679990.000;	       err32
20250728;	104952;	1753679992.000;	       err32
20250728;	104954;	1753679994.000;	       err32
20250728;	104956;	1753679996.000;	       err32
20250728;	104958;	1753679998.000;	       err32
20250728;	105000;	1753680000.000;	       err32
20250728;	105002;	1753680002.000;	       err32
20250728;	105004;	1753680004.000;	       err32
20250728;	105006;	1753680006.000;	       err32
20250728;	105008;	1753680008.000;	       err32
20250728;	105010;	1753680010.000;	       err32
20250728;	105012;	1753680012.000;	       err32
20250728;	105014;	1753680014.000;	       err32
20250728;	105016;	1753680016.000;	       err32
20250728;	105018;	1753680018.000;	       err32
20250728;	105020;	1753680020.000;	       err32
20250728;	105022;	1753680022.000;	       err32
20250728;	105024;	1753680024.000;	       err32
20250728;	105026;	1753680026.000;	       err32
20250728;	105028;	1753680028.000;	       err32
20250728;	105030;	1753680030.000;	       err32
20250728;	105032;	1753680032.000;	       err32
20250728;	105034;	1753680034.000;	       err32
20250728;	105036;	1753680036.000;	       err32
20250728;	105038;	1753680038.000;	       err32
20250728;	105040;	1753680040.000;	       err32
20250728;	105042;	1753680042.000;	       err32
20250728;	105044;	1753680044.000;	       err32
20250728;	105046;	1753680046.000;	       err32
20250728;	105048;	1753680048.000;	       err32
20250728;	105050;	1753680050.000;	       err32
20250728;	105052;	1753680052.000;	       err32
20250728;	105054;	1753680054.000;	       err32
20250728;	105056;	1753680056.000;	       err32
20250728;	105058;	1753680058.000;	       err32
20250728;	105100;	1753680060.000;	       err32
20250728;	105102;	1753680062.000;	       err32
20250728;	105104;	1753680064.000;	       err32
20250728;	105106;	1753680066.000;	       err32
20250728;	105108;	1753680068.000;	       err32
20250728;	105110;	1753680070.000;	       err32
20250728;	105112;	1753680072.000;	       err32
20250728;	105114;	1753680074.000;	       err32
20250728;	105116;	1753680076.000;	       err32
20250728;	105118;	1753680078.000;	       err32
20250728;	105120;	1753680080.000;	       err32
20250728;	105122;	1753680082.000;	       err32
20250728;	105124;	1753680084.000;	       err32
20250728;	105126;	1753680086.000;	       err32
20250728;	105128;	1753680088.000;	       err32
20250728;	105130;	1753680090.000;	       err32
20250728;	105132;	1753680092.000;	       err32
20250728;	105134;	1753680094.000;	       err32
20250728;	105136;	1753680096.000;	       err32
20250728;	105138;	1753680098.000;	       err32
20250728;	105140;	1753680100.000;	       err32
20250728;	105142;	1753680102.000;	       err32
20250728;	105144;	1753680104.000;	       err32
20250728;	105146;	1753680106.000;	       err32
20250728;	105148;	1753680108.000;	       err32
20250728;	105150;	1753680110.000;	       err32
20250728;	105152;	1753680112.000;	       err32
20250728;	105154;	1753680114.000;	       err32
20250728;	105156;	1753680116.000;	       err32
20250728;	105158;	1753680118.000;	       err32
20250728;	105200;	1753680120.000;	       err32
20250728;	105202;	1753680122.000;	       err32
20250728;	105204;	1753680124.000;	       err32
20250728;	105206;	1753680126.000;	       err32
20250728;	105208;	1753680128.000;	       err32
20250728;	105210;	1753680130.000;	       err32
20250728;	105212;	1753680132.000;	       err32
20250728;	105214;	1753680134.000;	       err32
20250728;	105216;	1753680136.000;	       err32
20250728;	105218;	1753680138.000;	       err32
20250728;	105220;	1753680140.000;	       err32
20250728;	105222;	1753680142.000;	       err32
20250728;	105224;	1753680144.000;	       err32
20250728;	105226;	1753680146.000;	       err32
20250728;	105228;	1753680148.000;	       err32
20250728;	105230;	1753680150.000;	       err32
20250728;	105232;	1753680152.000;	       err32
20250728;	105234;	1753680154.000;	       err32
20250728;	105236;	1753680156.000;	       err32
20250728;	105238;	1753680158.000;	       err32
20250728;	105240;	1753680160.000;	       err32
20250728;	105242;	1753680162.000;	       err32
20250728;	105244;	1753680164.000;	       err32
20250728;	105246;	1753680166.000;	       err32
20250728;	105248;	1753680168.000;	       err32
20250728;	105250;	1753680170.000;	       err32
20250728;	105252;	1753680172.000;	       err32
20250728;	105254;	1753680174.000;	       err32
20250728;	105256;	1753680176.000;	       err32
20250728;	105258;	1753680178.000;	       err32
20250728;	105300;	1753680180.000;	       err32
20250728;	105302;	1753680182.000;	       err32
20250728;	105304;	1753680184.000;	       err32
20250728;	105306;	1753680186.000;	       err32
20250728;	105308;	1753680188.000;	       err32
20250728;	105310;	1753680190.000;	       err32
20250728;	105312;	1753680192.000;	       err32
20250728;	105314;	1753680194.000;	       err32
20250728;	105316;	1753680196.000;	       err32
20250728;	105318;	1753680198.000;	       err32
20250728;	105320;	1753680200.000;	       err32
20250728;	105322;	1753680202.000;	       err32
20250728;	105324;	1753680204.000;	       err32
20250728;	105326;	1753680206.000;	       err32
20250728;	105328;	1753680208.000;	       err32
20250728;	105330;	1753680210.000;	       err32
20250728;	105332;	1753680212.000;	       err32
20250728;	105334;	1753680214.000;	       err32
20250728;	105336;	1753680216.000;	       err32
20250728;	105338;	1753680218.000;	       err32
20250728;	105340;	1753680220.000;	       err32
20250728;	105342;	1753680222.000;	       err32
20250728;	105344;	1753680224.000;	       err32
20250728;	105346;	1753680226.000;	       err32
20250728;	105348;	1753680228.000;	       err32
20250728;	105350;	1753680230.000;	       err32
20250728;	105352;	1753680232.000;	       err32
20250728;	105354;	1753680234.000;	       err32
20250728;	105356;	1753680236.000;	       err32
20250728;	105358;	1753680238.000;	       err32
20250728;	105400;	1753680240.000;	       err32
20250728;	105402;	1753680242.000;	       err32
20250728;	105404;	1753680244.000;	       err32
20250728;	105406;	1753680246.000;	       err32
20250728;	105408;	1753680248.000;	       err32
20250728;	105410;	1753680250.000;	       err32
20250728;	105412;	1753680252.000;	       err32
20250728;	105414;	1753680254.000;	       err32
20250728;	105416;	1753680256.000;	       err32
20250728;	105418;	1753680258.000;	       err32
