#ies_format_version: 1.0
#file: 20250801_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250801;	175836;	1754051316.000;	          23;	     0
20250801;	175839;	1754051319.000;	          23;	     0
20250801;	175842;	1754051322.000;	          23;	     0
20250801;	175845;	1754051325.000;	          23;	     0
20250801;	175848;	1754051328.000;	          23;	     0
20250801;	175851;	1754051331.000;	          23;	     0
20250801;	175854;	1754051334.000;	          23;	     0
20250801;	175857;	1754051337.000;	          23;	     0
20250801;	175900;	1754051340.000;	          23;	     0
20250801;	175903;	1754051343.000;	          23;	     0
20250801;	175906;	1754051346.000;	          23;	     0
20250801;	175909;	1754051349.000;	          23;	     0
20250801;	175912;	1754051352.000;	          23;	     0
20250801;	175915;	1754051355.000;	          23;	     0
20250801;	175918;	1754051358.000;	          23;	     0
20250801;	175921;	1754051361.000;	          23;	     0
20250801;	175924;	1754051364.000;	          23;	     0
20250801;	175927;	1754051367.000;	          23;	     0
20250801;	175930;	1754051370.000;	          23;	     0
20250801;	175933;	1754051373.000;	          23;	     0
20250801;	175936;	1754051376.000;	          23;	     0
20250801;	175939;	1754051379.000;	          23;	     0
20250801;	175942;	1754051382.000;	          23;	     0
20250801;	175945;	1754051385.000;	          23;	     0
20250801;	175948;	1754051388.000;	          23;	     0
20250801;	175951;	1754051391.000;	          23;	     0
20250801;	175954;	1754051394.000;	          23;	     0
20250801;	175957;	1754051397.000;	          23;	     0
20250801;	180000;	1754051400.000;	          23;	     0
20250801;	180003;	1754051403.000;	          23;	     0
20250801;	180006;	1754051406.000;	          23;	     0
20250801;	180009;	1754051409.000;	          23;	     0
20250801;	180012;	1754051412.000;	          23;	     0
20250801;	180015;	1754051415.000;	          23;	     0
20250801;	180018;	1754051418.000;	          23;	     0
20250801;	180021;	1754051421.000;	          23;	     0
20250801;	180024;	1754051424.000;	          23;	     0
20250801;	180027;	1754051427.000;	          23;	     0
20250801;	180030;	1754051430.000;	          23;	     0
20250801;	180033;	1754051433.000;	          23;	     0
20250801;	180036;	1754051436.000;	          23;	     0
20250801;	180039;	1754051439.000;	          23;	     0
20250801;	180042;	1754051442.000;	          23;	     0
20250801;	180045;	1754051445.000;	          23;	     0
20250801;	180048;	1754051448.000;	          23;	     0
20250801;	180051;	1754051451.000;	          23;	     0
20250801;	180054;	1754051454.000;	          23;	     0
20250801;	180057;	1754051457.000;	          23;	     0
20250801;	180100;	1754051460.000;	          23;	     0
20250801;	180103;	1754051463.000;	          23;	     0
20250801;	180106;	1754051466.000;	          23;	     0
20250801;	180109;	1754051469.000;	          23;	     0
20250801;	180112;	1754051472.000;	          23;	     0
20250801;	180115;	1754051475.000;	          23;	     0
20250801;	180118;	1754051478.000;	          23;	     0
20250801;	180121;	1754051481.000;	          23;	     0
20250801;	180124;	1754051484.000;	          23;	     0
20250801;	180127;	1754051487.000;	          23;	     0
20250801;	180130;	1754051490.000;	          23;	     0
20250801;	180133;	1754051493.000;	          23;	     0
20250801;	180136;	1754051496.000;	          23;	     0
20250801;	180139;	1754051499.000;	          23;	     0
20250801;	180142;	1754051502.000;	          23;	     0
20250801;	180145;	1754051505.000;	          23;	     0
20250801;	180148;	1754051508.000;	          23;	     0
20250801;	180151;	1754051511.000;	          23;	     0
20250801;	180154;	1754051514.000;	          23;	     0
20250801;	180157;	1754051517.000;	          23;	     0
20250801;	180200;	1754051520.000;	          23;	     0
20250801;	180203;	1754051523.000;	          23;	     0
20250801;	180206;	1754051526.000;	          23;	     0
20250801;	180209;	1754051529.000;	          23;	     0
20250801;	180212;	1754051532.000;	          23;	     0
20250801;	180215;	1754051535.000;	          23;	     0
20250801;	180218;	1754051538.000;	          23;	     0
20250801;	180221;	1754051541.000;	          23;	     0
20250801;	180224;	1754051544.000;	          23;	     0
20250801;	180227;	1754051547.000;	          23;	     0
20250801;	180230;	1754051550.000;	          23;	     0
20250801;	180233;	1754051553.000;	          23;	     0
20250801;	180236;	1754051556.000;	          23;	     0
20250801;	180239;	1754051559.000;	          23;	     0
20250801;	180242;	1754051562.000;	          23;	     0
20250801;	180245;	1754051565.000;	          23;	     0
20250801;	180248;	1754051568.000;	          23;	     0
20250801;	180251;	1754051571.000;	          23;	     0
20250801;	180254;	1754051574.000;	          23;	     0
20250801;	180257;	1754051577.000;	          23;	     0
20250801;	180300;	1754051580.000;	          23;	     0
20250801;	180303;	1754051583.000;	          23;	     0
20250801;	180306;	1754051586.000;	          23;	     0
20250801;	180309;	1754051589.000;	          23;	     0
20250801;	180312;	1754051592.000;	          23;	     0
20250801;	180315;	1754051595.000;	          23;	     0
20250801;	180318;	1754051598.000;	          23;	     0
20250801;	180321;	1754051601.000;	          23;	     0
20250801;	180324;	1754051604.000;	          23;	     0
20250801;	180327;	1754051607.000;	          23;	     0
20250801;	180330;	1754051610.000;	          23;	     0
20250801;	180333;	1754051613.000;	          23;	     0
20250801;	180336;	1754051616.000;	          23;	     0
20250801;	180339;	1754051619.000;	          23;	     0
20250801;	180342;	1754051622.000;	          23;	     0
20250801;	180345;	1754051625.000;	          23;	     0
20250801;	180348;	1754051628.000;	          23;	     0
20250801;	180351;	1754051631.000;	          23;	     0
20250801;	180354;	1754051634.000;	          23;	     0
20250801;	180357;	1754051637.000;	          23;	     0
20250801;	180400;	1754051640.000;	          23;	     0
20250801;	180403;	1754051643.000;	          23;	     0
20250801;	180406;	1754051646.000;	          23;	     0
20250801;	180409;	1754051649.000;	          23;	     0
20250801;	180412;	1754051652.000;	          23;	     0
20250801;	180415;	1754051655.000;	          23;	     0
20250801;	180418;	1754051658.000;	          23;	     0
20250801;	180421;	1754051661.000;	          23;	     0
20250801;	180424;	1754051664.000;	          23;	     0
20250801;	180427;	1754051667.000;	          23;	     0
20250801;	180430;	1754051670.000;	          23;	     0
20250801;	180433;	1754051673.000;	          23;	     0
20250801;	180436;	1754051676.000;	          23;	     0
20250801;	180439;	1754051679.000;	          23;	     0
20250801;	180442;	1754051682.000;	          23;	     0
20250801;	180445;	1754051685.000;	          23;	     0
20250801;	180448;	1754051688.000;	          23;	     0
20250801;	180451;	1754051691.000;	          23;	     0
20250801;	180454;	1754051694.000;	          23;	     0
20250801;	180457;	1754051697.000;	          23;	     0
20250801;	180500;	1754051700.000;	          23;	     0
20250801;	180503;	1754051703.000;	          23;	     0
20250801;	180506;	1754051706.000;	          23;	     0
20250801;	180509;	1754051709.000;	          23;	     0
20250801;	180512;	1754051712.000;	          23;	     0
20250801;	180515;	1754051715.000;	          23;	     0
20250801;	180518;	1754051718.000;	          23;	     0
20250801;	180521;	1754051721.000;	          23;	     0
20250801;	180524;	1754051724.000;	          23;	     0
20250801;	180527;	1754051727.000;	          23;	     0
20250801;	180530;	1754051730.000;	          23;	     0
20250801;	180533;	1754051733.000;	          23;	     0
20250801;	180536;	1754051736.000;	          23;	     0
20250801;	180539;	1754051739.000;	          23;	     0
20250801;	180542;	1754051742.000;	          23;	     0
20250801;	180545;	1754051745.000;	          23;	     0
20250801;	180548;	1754051748.000;	          23;	     0
20250801;	180551;	1754051751.000;	          23;	     0
20250801;	180554;	1754051754.000;	          23;	     0
20250801;	180557;	1754051757.000;	          23;	     0
20250801;	180600;	1754051760.000;	          23;	     0
20250801;	180603;	1754051763.000;	          23;	     0
20250801;	180606;	1754051766.000;	          23;	     0
20250801;	180609;	1754051769.000;	          23;	     0
20250801;	180612;	1754051772.000;	          23;	     0
20250801;	180615;	1754051775.000;	          23;	     0
20250801;	180618;	1754051778.000;	          23;	     0
20250801;	180621;	1754051781.000;	          23;	     0
20250801;	180624;	1754051784.000;	          23;	     0
20250801;	180627;	1754051787.000;	          23;	     0
20250801;	180630;	1754051790.000;	          23;	     0
20250801;	180633;	1754051793.000;	          23;	     0
20250801;	180636;	1754051796.000;	          23;	     0
20250801;	180639;	1754051799.000;	          23;	     0
20250801;	180642;	1754051802.000;	          23;	     0
20250801;	180645;	1754051805.000;	          23;	     0
20250801;	180648;	1754051808.000;	          23;	     0
20250801;	180651;	1754051811.000;	          23;	     0
20250801;	180654;	1754051814.000;	          23;	     0
20250801;	180657;	1754051817.000;	          23;	     0
20250801;	180700;	1754051820.000;	          23;	     0
20250801;	180703;	1754051823.000;	          23;	     0
20250801;	180706;	1754051826.000;	          23;	     0
20250801;	180709;	1754051829.000;	          23;	     0
20250801;	180712;	1754051832.000;	          23;	     0
20250801;	180715;	1754051835.000;	          23;	     0
20250801;	180718;	1754051838.000;	          23;	     0
20250801;	180721;	1754051841.000;	          23;	     0
20250801;	180724;	1754051844.000;	          23;	     0
20250801;	180727;	1754051847.000;	          23;	     0
20250801;	180730;	1754051850.000;	          23;	     0
20250801;	180733;	1754051853.000;	          23;	     0
20250801;	180736;	1754051856.000;	          23;	     0
20250801;	180739;	1754051859.000;	          23;	     0
20250801;	180742;	1754051862.000;	          23;	     0
20250801;	180745;	1754051865.000;	          23;	     0
20250801;	180748;	1754051868.000;	          23;	     0
20250801;	180751;	1754051871.000;	          23;	     0
20250801;	180754;	1754051874.000;	          23;	     0
20250801;	180757;	1754051877.000;	          23;	     0
20250801;	180800;	1754051880.000;	          23;	     0
20250801;	180803;	1754051883.000;	          23;	     0
20250801;	180806;	1754051886.000;	          23;	     0
20250801;	180809;	1754051889.000;	          23;	     0
20250801;	180812;	1754051892.000;	          23;	     0
20250801;	180815;	1754051895.000;	          23;	     0
20250801;	180818;	1754051898.000;	          23;	     0
20250801;	180821;	1754051901.000;	          23;	     0
20250801;	180824;	1754051904.000;	          23;	     0
20250801;	180827;	1754051907.000;	          23;	     0
20250801;	180830;	1754051910.000;	          23;	     0
20250801;	180833;	1754051913.000;	          23;	     0
20250801;	180836;	1754051916.000;	          23;	     0
20250801;	180839;	1754051919.000;	          23;	     0
20250801;	180842;	1754051922.000;	          23;	     0
20250801;	180845;	1754051925.000;	          23;	     0
20250801;	180848;	1754051928.000;	          23;	     0
20250801;	180851;	1754051931.000;	          23;	     0
20250801;	180854;	1754051934.000;	          23;	     0
20250801;	180857;	1754051937.000;	          23;	     0
20250801;	180900;	1754051940.000;	          23;	     0
20250801;	180903;	1754051943.000;	          23;	     0
20250801;	180906;	1754051946.000;	          23;	     0
20250801;	180909;	1754051949.000;	          23;	     0
20250801;	180912;	1754051952.000;	          23;	     0
20250801;	180915;	1754051955.000;	          23;	     0
20250801;	180918;	1754051958.000;	          23;	     0
20250801;	180921;	1754051961.000;	          23;	     0
20250801;	180924;	1754051964.000;	          23;	     0
20250801;	180927;	1754051967.000;	          23;	     0
20250801;	180930;	1754051970.000;	          23;	     0
20250801;	180933;	1754051973.000;	          23;	     0
20250801;	180936;	1754051976.000;	          23;	     0
20250801;	180939;	1754051979.000;	          23;	     0
20250801;	180942;	1754051982.000;	          23;	     0
20250801;	180945;	1754051985.000;	          23;	     0
20250801;	180948;	1754051988.000;	          23;	     0
20250801;	180951;	1754051991.000;	          23;	     0
20250801;	180954;	1754051994.000;	          23;	     0
20250801;	180957;	1754051997.000;	          23;	     0
20250801;	181000;	1754052000.000;	          23;	     0
20250801;	181003;	1754052003.000;	          23;	     0
20250801;	181006;	1754052006.000;	          23;	     0
20250801;	181009;	1754052009.000;	          23;	     0
20250801;	181012;	1754052012.000;	          23;	     0
20250801;	181015;	1754052015.000;	          23;	     0
20250801;	181018;	1754052018.000;	          23;	     0
20250801;	181021;	1754052021.000;	          23;	     0
20250801;	181024;	1754052024.000;	          23;	     0
20250801;	181027;	1754052027.000;	          23;	     0
20250801;	181030;	1754052030.000;	          23;	     0
20250801;	181033;	1754052033.000;	          23;	     0
20250801;	181036;	1754052036.000;	          23;	     0
20250801;	181039;	1754052039.000;	          23;	     0
20250801;	181042;	1754052042.000;	          23;	     0
20250801;	181045;	1754052045.000;	          23;	     0
20250801;	181048;	1754052048.000;	          23;	     0
20250801;	181051;	1754052051.000;	          23;	     0
20250801;	181054;	1754052054.000;	          23;	     0
20250801;	181057;	1754052057.000;	          23;	     0
20250801;	181100;	1754052060.000;	          23;	     0
20250801;	181103;	1754052063.000;	          23;	     0
20250801;	181106;	1754052066.000;	          23;	     0
20250801;	181109;	1754052069.000;	          23;	     0
20250801;	181112;	1754052072.000;	          23;	     0
20250801;	181115;	1754052075.000;	          23;	     0
20250801;	181118;	1754052078.000;	          23;	     0
20250801;	181121;	1754052081.000;	          23;	     0
20250801;	181124;	1754052084.000;	          23;	     0
20250801;	181127;	1754052087.000;	          23;	     0
20250801;	181130;	1754052090.000;	          23;	     0
20250801;	181133;	1754052093.000;	          23;	     0
20250801;	181136;	1754052096.000;	          23;	     0
20250801;	181139;	1754052099.000;	          23;	     0
20250801;	181142;	1754052102.000;	          23;	     0
20250801;	181145;	1754052105.000;	          23;	     0
20250801;	181148;	1754052108.000;	          23;	     0
20250801;	181151;	1754052111.000;	          23;	     0
20250801;	181154;	1754052114.000;	          23;	     0
20250801;	181157;	1754052117.000;	          23;	     0
20250801;	181200;	1754052120.000;	          23;	     0
20250801;	181203;	1754052123.000;	          23;	     0
20250801;	181206;	1754052126.000;	          23;	     0
20250801;	181209;	1754052129.000;	          23;	     0
20250801;	181212;	1754052132.000;	          23;	     0
20250801;	181215;	1754052135.000;	          23;	     0
20250801;	181218;	1754052138.000;	          23;	     0
20250801;	181221;	1754052141.000;	          23;	     0
20250801;	181224;	1754052144.000;	          23;	     0
20250801;	181227;	1754052147.000;	          23;	     0
20250801;	181230;	1754052150.000;	          23;	     0
20250801;	181233;	1754052153.000;	          23;	     0
20250801;	181236;	1754052156.000;	          23;	     0
20250801;	181239;	1754052159.000;	          23;	     0
20250801;	181242;	1754052162.000;	          23;	     0
20250801;	181245;	1754052165.000;	          23;	     0
20250801;	181248;	1754052168.000;	          23;	     0
20250801;	181251;	1754052171.000;	          23;	     0
20250801;	181254;	1754052174.000;	          23;	     0
20250801;	181257;	1754052177.000;	          23;	     0
20250801;	181300;	1754052180.000;	          23;	     0
20250801;	181303;	1754052183.000;	          23;	     0
20250801;	181306;	1754052186.000;	          23;	     0
20250801;	181309;	1754052189.000;	          23;	     0
20250801;	181312;	1754052192.000;	          23;	     0
20250801;	181315;	1754052195.000;	          23;	     0
20250801;	181318;	1754052198.000;	          23;	     0
20250801;	181321;	1754052201.000;	          23;	     0
20250801;	181324;	1754052204.000;	          23;	     0
20250801;	181327;	1754052207.000;	          23;	     0
20250801;	181330;	1754052210.000;	          23;	     0
20250801;	181333;	1754052213.000;	          23;	     0
20250801;	181336;	1754052216.000;	          23;	     0
20250801;	181339;	1754052219.000;	          23;	     0
20250801;	181342;	1754052222.000;	          23;	     0
20250801;	181345;	1754052225.000;	          23;	     0
20250801;	181348;	1754052228.000;	          23;	     0
20250801;	181351;	1754052231.000;	          23;	     0
20250801;	181354;	1754052234.000;	          23;	     0
20250801;	181357;	1754052237.000;	          23;	     0
20250801;	181400;	1754052240.000;	          23;	     0
20250801;	181403;	1754052243.000;	          23;	     0
20250801;	181406;	1754052246.000;	          23;	     0
20250801;	181409;	1754052249.000;	          23;	     0
20250801;	181412;	1754052252.000;	          23;	     0
20250801;	181415;	1754052255.000;	          23;	     0
20250801;	181418;	1754052258.000;	          23;	     0
20250801;	181421;	1754052261.000;	          23;	     0
20250801;	181424;	1754052264.000;	          23;	     0
20250801;	181427;	1754052267.000;	          23;	     0
20250801;	181430;	1754052270.000;	          23;	     0
20250801;	181433;	1754052273.000;	          23;	     0
20250801;	181436;	1754052276.000;	          23;	     0
20250801;	181439;	1754052279.000;	          23;	     0
20250801;	181442;	1754052282.000;	          23;	     0
20250801;	181445;	1754052285.000;	          23;	     0
20250801;	181448;	1754052288.000;	          23;	     0
20250801;	181451;	1754052291.000;	          23;	     0
20250801;	181454;	1754052294.000;	          23;	     0
20250801;	181457;	1754052297.000;	          23;	     0
20250801;	181500;	1754052300.000;	          23;	     0
20250801;	181503;	1754052303.000;	          23;	     0
20250801;	181506;	1754052306.000;	          23;	     0
20250801;	181509;	1754052309.000;	          23;	     0
20250801;	181512;	1754052312.000;	          23;	     0
20250801;	181515;	1754052315.000;	          23;	     0
20250801;	181518;	1754052318.000;	          23;	     0
20250801;	181521;	1754052321.000;	          23;	     0
20250801;	181524;	1754052324.000;	          23;	     0
20250801;	181527;	1754052327.000;	          23;	     0
20250801;	181530;	1754052330.000;	          23;	     0
20250801;	181533;	1754052333.000;	          23;	     0
20250801;	181536;	1754052336.000;	          23;	     0
20250801;	181539;	1754052339.000;	          23;	     0
20250801;	181542;	1754052342.000;	          23;	     0
20250801;	181545;	1754052345.000;	          23;	     0
20250801;	181548;	1754052348.000;	          23;	     0
20250801;	181551;	1754052351.000;	          23;	     0
20250801;	181554;	1754052354.000;	          23;	     0
20250801;	181557;	1754052357.000;	          23;	     0
20250801;	181600;	1754052360.000;	          23;	     0
20250801;	181603;	1754052363.000;	          23;	     0
20250801;	181606;	1754052366.000;	          23;	     0
20250801;	181609;	1754052369.000;	          23;	     0
20250801;	181612;	1754052372.000;	          23;	     0
20250801;	181615;	1754052375.000;	          23;	     0
20250801;	181618;	1754052378.000;	          23;	     0
20250801;	181621;	1754052381.000;	          23;	     0
20250801;	181624;	1754052384.000;	          23;	     0
20250801;	181627;	1754052387.000;	          23;	     0
20250801;	181630;	1754052390.000;	          23;	     0
20250801;	181633;	1754052393.000;	          23;	     0
20250801;	181636;	1754052396.000;	          23;	     0
20250801;	181639;	1754052399.000;	          23;	     0
20250801;	181642;	1754052402.000;	          23;	     0
20250801;	181645;	1754052405.000;	          23;	     0
20250801;	181648;	1754052408.000;	          23;	     0
20250801;	181651;	1754052411.000;	          23;	     0
20250801;	181654;	1754052414.000;	          23;	     0
20250801;	181657;	1754052417.000;	          23;	     0
20250801;	181700;	1754052420.000;	          23;	     0
20250801;	181703;	1754052423.000;	          23;	     0
20250801;	181706;	1754052426.000;	          23;	     0
20250801;	181709;	1754052429.000;	          23;	     0
20250801;	181712;	1754052432.000;	          23;	     0
20250801;	181715;	1754052435.000;	          23;	     0
20250801;	181718;	1754052438.000;	          23;	     0
20250801;	181721;	1754052441.000;	          23;	     0
20250801;	181724;	1754052444.000;	          23;	     0
20250801;	181727;	1754052447.000;	          23;	     0
20250801;	181730;	1754052450.000;	          23;	     0
20250801;	181733;	1754052453.000;	          23;	     0
20250801;	181736;	1754052456.000;	          23;	     0
20250801;	181739;	1754052459.000;	          23;	     0
20250801;	181742;	1754052462.000;	          23;	     0
20250801;	181745;	1754052465.000;	          23;	     0
20250801;	181748;	1754052468.000;	          23;	     0
20250801;	181751;	1754052471.000;	          23;	     0
20250801;	181754;	1754052474.000;	          23;	     0
20250801;	181757;	1754052477.000;	          23;	     0
20250801;	181800;	1754052480.000;	          23;	     0
20250801;	181803;	1754052483.000;	          23;	     0
20250801;	181806;	1754052486.000;	          23;	     0
20250801;	181809;	1754052489.000;	          23;	     0
20250801;	181812;	1754052492.000;	          23;	     0
20250801;	181815;	1754052495.000;	          23;	     0
20250801;	181818;	1754052498.000;	          23;	     0
20250801;	181821;	1754052501.000;	          23;	     0
20250801;	181824;	1754052504.000;	          23;	     0
20250801;	181827;	1754052507.000;	          23;	     0
20250801;	181830;	1754052510.000;	          23;	     0
20250801;	181833;	1754052513.000;	          23;	     0
20250801;	181836;	1754052516.000;	          23;	     0
20250801;	181839;	1754052519.000;	          23;	     0
20250801;	181842;	1754052522.000;	          23;	     0
20250801;	181845;	1754052525.000;	          23;	     0
20250801;	181848;	1754052528.000;	          23;	     0
20250801;	181851;	1754052531.000;	          23;	     0
20250801;	181854;	1754052534.000;	          23;	     0
20250801;	181857;	1754052537.000;	          23;	     0
20250801;	181900;	1754052540.000;	          23;	     0
20250801;	181903;	1754052543.000;	          23;	     0
20250801;	181906;	1754052546.000;	          23;	     0
20250801;	181909;	1754052549.000;	          23;	     0
20250801;	181912;	1754052552.000;	          23;	     0
20250801;	181915;	1754052555.000;	          23;	     0
20250801;	181918;	1754052558.000;	          23;	     0
20250801;	181921;	1754052561.000;	          23;	     0
20250801;	181924;	1754052564.000;	          23;	     0
20250801;	181927;	1754052567.000;	          23;	     0
20250801;	181930;	1754052570.000;	          23;	     0
20250801;	181933;	1754052573.000;	          23;	     0
20250801;	181936;	1754052576.000;	          23;	     0
20250801;	181939;	1754052579.000;	          23;	     0
20250801;	181942;	1754052582.000;	          23;	     0
20250801;	181945;	1754052585.000;	          23;	     0
20250801;	181948;	1754052588.000;	          23;	     0
20250801;	181951;	1754052591.000;	          23;	     0
20250801;	181954;	1754052594.000;	          23;	     0
20250801;	181957;	1754052597.000;	          23;	     0
20250801;	182000;	1754052600.000;	          23;	     0
20250801;	182003;	1754052603.000;	          23;	     0
20250801;	182006;	1754052606.000;	          23;	     0
20250801;	182009;	1754052609.000;	          23;	     0
20250801;	182012;	1754052612.000;	          23;	     0
20250801;	182015;	1754052615.000;	          23;	     0
20250801;	182018;	1754052618.000;	          23;	     0
20250801;	182021;	1754052621.000;	          23;	     0
20250801;	182024;	1754052624.000;	          23;	     0
20250801;	182027;	1754052627.000;	          23;	     0
20250801;	182030;	1754052630.000;	          23;	     0
20250801;	182033;	1754052633.000;	          23;	     0
20250801;	182036;	1754052636.000;	          23;	     0
20250801;	182039;	1754052639.000;	          23;	     0
20250801;	182042;	1754052642.000;	          23;	     0
20250801;	182045;	1754052645.000;	          23;	     0
20250801;	182048;	1754052648.000;	          23;	     0
20250801;	182051;	1754052651.000;	          23;	     0
20250801;	182054;	1754052654.000;	          23;	     0
20250801;	182057;	1754052657.000;	          23;	     0
20250801;	182100;	1754052660.000;	          23;	     0
20250801;	182103;	1754052663.000;	          23;	     0
20250801;	182106;	1754052666.000;	          23;	     0
20250801;	182109;	1754052669.000;	          23;	     0
20250801;	182112;	1754052672.000;	          23;	     0
20250801;	182115;	1754052675.000;	          23;	     0
20250801;	182118;	1754052678.000;	          23;	     0
20250801;	182121;	1754052681.000;	          23;	     0
20250801;	182124;	1754052684.000;	          23;	     0
20250801;	182127;	1754052687.000;	          23;	     0
20250801;	182130;	1754052690.000;	          23;	     0
20250801;	182133;	1754052693.000;	          23;	     0
20250801;	182136;	1754052696.000;	          23;	     0
20250801;	182139;	1754052699.000;	          23;	     0
20250801;	182142;	1754052702.000;	          23;	     0
20250801;	182145;	1754052705.000;	          23;	     0
20250801;	182148;	1754052708.000;	          23;	     0
20250801;	182151;	1754052711.000;	          23;	     0
20250801;	182154;	1754052714.000;	          23;	     0
20250801;	182157;	1754052717.000;	          23;	     0
20250801;	182200;	1754052720.000;	          23;	     0
20250801;	182203;	1754052723.000;	          23;	     0
20250801;	182206;	1754052726.000;	          23;	     0
20250801;	182209;	1754052729.000;	          23;	     0
