#ies_format_version: 1.0
#file: 20250722_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250722;	165310;	1753183390.000;	       err32
20250722;	165312;	1753183392.000;	       err32
20250722;	165314;	1753183394.000;	       err32
20250722;	165316;	1753183396.000;	       err32
20250722;	165318;	1753183398.000;	       err32
20250722;	165320;	1753183400.000;	       err32
20250722;	165322;	1753183402.000;	       err32
20250722;	165324;	1753183404.000;	       err32
20250722;	165326;	1753183406.000;	       err32
20250722;	165328;	1753183408.000;	       err32
20250722;	165330;	1753183410.000;	       err32
20250722;	165332;	1753183412.000;	       err32
20250722;	165334;	1753183414.000;	       err32
20250722;	165336;	1753183416.000;	       err32
20250722;	165338;	1753183418.000;	       err32
20250722;	165340;	1753183420.000;	       err32
20250722;	165342;	1753183422.000;	       err32
20250722;	165344;	1753183424.000;	       err32
20250722;	165346;	1753183426.000;	       err32
20250722;	165348;	1753183428.000;	       err32
20250722;	165350;	1753183430.000;	       err32
20250722;	165352;	1753183432.000;	       err32
20250722;	165354;	1753183434.000;	       err32
20250722;	165356;	1753183436.000;	       err32
20250722;	165358;	1753183438.000;	       err32
20250722;	165400;	1753183440.000;	       err32
20250722;	165402;	1753183442.000;	       err32
20250722;	165404;	1753183444.000;	       err32
20250722;	165406;	1753183446.000;	       err32
20250722;	165408;	1753183448.000;	       err32
20250722;	165410;	1753183450.000;	       err32
20250722;	165412;	1753183452.000;	       err32
20250722;	165414;	1753183454.000;	       err32
20250722;	165416;	1753183456.000;	       err32
20250722;	165418;	1753183458.000;	       err32
20250722;	165420;	1753183460.000;	       err32
20250722;	165422;	1753183462.000;	       err32
20250722;	165424;	1753183464.000;	       err32
20250722;	165426;	1753183466.000;	       err32
20250722;	165428;	1753183468.000;	       err32
20250722;	165430;	1753183470.000;	       err32
20250722;	165432;	1753183472.000;	       err32
20250722;	165434;	1753183474.000;	       err32
20250722;	165436;	1753183476.000;	       err32
20250722;	165438;	1753183478.000;	       err32
20250722;	165440;	1753183480.000;	       err32
20250722;	165442;	1753183482.000;	       err32
20250722;	165444;	1753183484.000;	       err32
20250722;	165446;	1753183486.000;	       err32
20250722;	165448;	1753183488.000;	       err32
20250722;	165450;	1753183490.000;	       err32
20250722;	165452;	1753183492.000;	       err32
20250722;	165454;	1753183494.000;	       err32
20250722;	165456;	1753183496.000;	       err32
20250722;	165458;	1753183498.000;	       err32
20250722;	165500;	1753183500.000;	       err32
20250722;	165502;	1753183502.000;	       err32
20250722;	165504;	1753183504.000;	       err32
20250722;	165506;	1753183506.000;	       err32
20250722;	165508;	1753183508.000;	       err32
20250722;	165510;	1753183510.000;	       err32
20250722;	165512;	1753183512.000;	       err32
20250722;	165514;	1753183514.000;	       err32
20250722;	165516;	1753183516.000;	       err32
20250722;	165518;	1753183518.000;	       err32
20250722;	165520;	1753183520.000;	       err32
20250722;	165522;	1753183522.000;	       err32
20250722;	165524;	1753183524.000;	       err32
20250722;	165526;	1753183526.000;	       err32
20250722;	165528;	1753183528.000;	       err32
20250722;	165530;	1753183530.000;	       err32
20250722;	165532;	1753183532.000;	       err32
20250722;	165534;	1753183534.000;	       err32
20250722;	165536;	1753183536.000;	       err32
20250722;	165538;	1753183538.000;	       err32
20250722;	165540;	1753183540.000;	       err32
20250722;	165542;	1753183542.000;	       err32
20250722;	165544;	1753183544.000;	       err32
20250722;	165546;	1753183546.000;	       err32
20250722;	165548;	1753183548.000;	       err32
20250722;	165550;	1753183550.000;	       err32
20250722;	165552;	1753183552.000;	       err32
20250722;	165554;	1753183554.000;	       err32
20250722;	165556;	1753183556.000;	       err32
20250722;	165558;	1753183558.000;	       err32
20250722;	165600;	1753183560.000;	       err32
20250722;	165602;	1753183562.000;	       err32
20250722;	165604;	1753183564.000;	       err32
20250722;	165606;	1753183566.000;	       err32
20250722;	165608;	1753183568.000;	       err32
20250722;	165610;	1753183570.000;	       err32
20250722;	165612;	1753183572.000;	       err32
20250722;	165614;	1753183574.000;	       err32
20250722;	165616;	1753183576.000;	       err32
20250722;	165618;	1753183578.000;	       err32
20250722;	165620;	1753183580.000;	       err32
20250722;	165622;	1753183582.000;	       err32
20250722;	165624;	1753183584.000;	       err32
20250722;	165626;	1753183586.000;	       err32
20250722;	165628;	1753183588.000;	       err32
20250722;	165630;	1753183590.000;	       err32
20250722;	165632;	1753183592.000;	       err32
20250722;	165634;	1753183594.000;	       err32
20250722;	165636;	1753183596.000;	       err32
20250722;	165638;	1753183598.000;	       err32
20250722;	165640;	1753183600.000;	       err32
20250722;	165642;	1753183602.000;	       err32
20250722;	165644;	1753183604.000;	       err32
20250722;	165646;	1753183606.000;	       err32
20250722;	165648;	1753183608.000;	       err32
20250722;	165650;	1753183610.000;	       err32
20250722;	165652;	1753183612.000;	       err32
20250722;	165654;	1753183614.000;	       err32
20250722;	165656;	1753183616.000;	       err32
20250722;	165658;	1753183618.000;	       err32
20250722;	165700;	1753183620.000;	       err32
20250722;	165702;	1753183622.000;	       err32
20250722;	165704;	1753183624.000;	       err32
20250722;	165706;	1753183626.000;	       err32
20250722;	165708;	1753183628.000;	       err32
20250722;	165710;	1753183630.000;	       err32
20250722;	165712;	1753183632.000;	       err32
20250722;	165714;	1753183634.000;	       err32
20250722;	165716;	1753183636.000;	       err32
20250722;	165718;	1753183638.000;	       err32
20250722;	165720;	1753183640.000;	       err32
20250722;	165722;	1753183642.000;	       err32
20250722;	165724;	1753183644.000;	       err32
20250722;	165726;	1753183646.000;	       err32
20250722;	165728;	1753183648.000;	       err32
20250722;	165730;	1753183650.000;	       err32
20250722;	165732;	1753183652.000;	       err32
20250722;	165734;	1753183654.000;	       err32
20250722;	165736;	1753183656.000;	       err32
20250722;	165738;	1753183658.000;	       err32
20250722;	165740;	1753183660.000;	       err32
20250722;	165742;	1753183662.000;	       err32
20250722;	165744;	1753183664.000;	       err32
20250722;	165746;	1753183666.000;	       err32
20250722;	165748;	1753183668.000;	       err32
20250722;	165750;	1753183670.000;	       err32
20250722;	165752;	1753183672.000;	       err32
20250722;	165754;	1753183674.000;	       err32
20250722;	165756;	1753183676.000;	       err32
20250722;	165758;	1753183678.000;	       err32
20250722;	165800;	1753183680.000;	       err32
20250722;	165802;	1753183682.000;	       err32
20250722;	165804;	1753183684.000;	       err32
20250722;	165806;	1753183686.000;	       err32
20250722;	165808;	1753183688.000;	       err32
20250722;	165810;	1753183690.000;	       err32
20250722;	165812;	1753183692.000;	       err32
20250722;	165814;	1753183694.000;	       err32
20250722;	165816;	1753183696.000;	       err32
20250722;	165818;	1753183698.000;	       err32
20250722;	165820;	1753183700.000;	       err32
20250722;	165822;	1753183702.000;	       err32
20250722;	165824;	1753183704.000;	       err32
20250722;	165826;	1753183706.000;	       err32
20250722;	165828;	1753183708.000;	       err32
20250722;	165830;	1753183710.000;	       err32
20250722;	165832;	1753183712.000;	       err32
20250722;	165834;	1753183714.000;	       err32
20250722;	165836;	1753183716.000;	       err32
20250722;	165838;	1753183718.000;	       err32
20250722;	165840;	1753183720.000;	       err32
20250722;	165842;	1753183722.000;	       err32
20250722;	165844;	1753183724.000;	       err32
20250722;	165846;	1753183726.000;	       err32
20250722;	165848;	1753183728.000;	       err32
20250722;	165850;	1753183730.000;	       err32
20250722;	165852;	1753183732.000;	       err32
20250722;	165854;	1753183734.000;	       err32
20250722;	165856;	1753183736.000;	       err32
20250722;	165858;	1753183738.000;	       err32
20250722;	165900;	1753183740.000;	       err32
20250722;	165902;	1753183742.000;	       err32
20250722;	165904;	1753183744.000;	       err32
20250722;	165906;	1753183746.000;	       err32
20250722;	165908;	1753183748.000;	       err32
20250722;	165910;	1753183750.000;	       err32
20250722;	165912;	1753183752.000;	       err32
20250722;	165914;	1753183754.000;	       err32
20250722;	165916;	1753183756.000;	       err32
20250722;	165918;	1753183758.000;	       err32
20250722;	165920;	1753183760.000;	       err32
20250722;	165922;	1753183762.000;	       err32
20250722;	165924;	1753183764.000;	       err32
20250722;	165926;	1753183766.000;	       err32
20250722;	165928;	1753183768.000;	       err32
20250722;	165930;	1753183770.000;	       err32
20250722;	165932;	1753183772.000;	       err32
20250722;	165934;	1753183774.000;	       err32
20250722;	165936;	1753183776.000;	       err32
20250722;	165938;	1753183778.000;	       err32
20250722;	165940;	1753183780.000;	       err32
20250722;	165942;	1753183782.000;	       err32
20250722;	165944;	1753183784.000;	       err32
20250722;	165946;	1753183786.000;	       err32
20250722;	165948;	1753183788.000;	       err32
20250722;	165950;	1753183790.000;	       err32
20250722;	165952;	1753183792.000;	       err32
20250722;	165954;	1753183794.000;	       err32
20250722;	165956;	1753183796.000;	       err32
20250722;	165958;	1753183798.000;	       err32
20250722;	170000;	1753183800.000;	       err32
20250722;	170002;	1753183802.000;	       err32
20250722;	170004;	1753183804.000;	       err32
20250722;	170006;	1753183806.000;	       err32
20250722;	170008;	1753183808.000;	       err32
20250722;	170010;	1753183810.000;	       err32
20250722;	170012;	1753183812.000;	       err32
20250722;	170014;	1753183814.000;	       err32
20250722;	170016;	1753183816.000;	       err32
20250722;	170018;	1753183818.000;	       err32
20250722;	170020;	1753183820.000;	       err32
20250722;	170022;	1753183822.000;	       err32
20250722;	170024;	1753183824.000;	       err32
20250722;	170026;	1753183826.000;	       err32
20250722;	170028;	1753183828.000;	       err32
20250722;	170030;	1753183830.000;	       err32
20250722;	170032;	1753183832.000;	       err32
20250722;	170034;	1753183834.000;	       err32
20250722;	170036;	1753183836.000;	       err32
20250722;	170038;	1753183838.000;	       err32
20250722;	170040;	1753183840.000;	       err32
20250722;	170042;	1753183842.000;	       err32
20250722;	170044;	1753183844.000;	       err32
20250722;	170046;	1753183846.000;	       err32
20250722;	170048;	1753183848.000;	       err32
20250722;	170050;	1753183850.000;	       err32
20250722;	170052;	1753183852.000;	       err32
20250722;	170054;	1753183854.000;	       err32
20250722;	170056;	1753183856.000;	       err32
20250722;	170058;	1753183858.000;	       err32
20250722;	170100;	1753183860.000;	       err32
20250722;	170102;	1753183862.000;	       err32
20250722;	170104;	1753183864.000;	       err32
20250722;	170106;	1753183866.000;	       err32
20250722;	170108;	1753183868.000;	       err32
20250722;	170110;	1753183870.000;	       err32
20250722;	170112;	1753183872.000;	       err32
20250722;	170114;	1753183874.000;	       err32
20250722;	170116;	1753183876.000;	       err32
20250722;	170118;	1753183878.000;	       err32
20250722;	170120;	1753183880.000;	       err32
20250722;	170122;	1753183882.000;	       err32
20250722;	170124;	1753183884.000;	       err32
20250722;	170126;	1753183886.000;	       err32
20250722;	170128;	1753183888.000;	       err32
20250722;	170130;	1753183890.000;	       err32
20250722;	170132;	1753183892.000;	       err32
20250722;	170134;	1753183894.000;	       err32
20250722;	170136;	1753183896.000;	       err32
20250722;	170138;	1753183898.000;	       err32
20250722;	170140;	1753183900.000;	       err32
20250722;	170142;	1753183902.000;	       err32
20250722;	170144;	1753183904.000;	       err32
20250722;	170146;	1753183906.000;	       err32
20250722;	170148;	1753183908.000;	       err32
20250722;	170150;	1753183910.000;	       err32
20250722;	170152;	1753183912.000;	       err32
20250722;	170154;	1753183914.000;	       err32
20250722;	170156;	1753183916.000;	       err32
20250722;	170158;	1753183918.000;	       err32
20250722;	170200;	1753183920.000;	       err32
20250722;	170202;	1753183922.000;	       err32
20250722;	170204;	1753183924.000;	       err32
20250722;	170206;	1753183926.000;	       err32
20250722;	170208;	1753183928.000;	       err32
20250722;	170210;	1753183930.000;	       err32
20250722;	170212;	1753183932.000;	       err32
20250722;	170214;	1753183934.000;	       err32
20250722;	170216;	1753183936.000;	       err32
20250722;	170218;	1753183938.000;	       err32
20250722;	170220;	1753183940.000;	       err32
20250722;	170222;	1753183942.000;	       err32
20250722;	170224;	1753183944.000;	       err32
20250722;	170226;	1753183946.000;	       err32
20250722;	170228;	1753183948.000;	       err32
20250722;	170230;	1753183950.000;	       err32
20250722;	170232;	1753183952.000;	       err32
20250722;	170234;	1753183954.000;	       err32
20250722;	170236;	1753183956.000;	       err32
20250722;	170238;	1753183958.000;	       err32
20250722;	170240;	1753183960.000;	       err32
20250722;	170242;	1753183962.000;	       err32
20250722;	170244;	1753183964.000;	       err32
20250722;	170246;	1753183966.000;	       err32
20250722;	170248;	1753183968.000;	       err32
20250722;	170250;	1753183970.000;	       err32
20250722;	170252;	1753183972.000;	       err32
20250722;	170254;	1753183974.000;	       err32
20250722;	170256;	1753183976.000;	       err32
20250722;	170258;	1753183978.000;	       err32
20250722;	170300;	1753183980.000;	       err32
20250722;	170302;	1753183982.000;	       err32
20250722;	170304;	1753183984.000;	       err32
20250722;	170306;	1753183986.000;	       err32
20250722;	170308;	1753183988.000;	       err32
20250722;	170310;	1753183990.000;	       err32
20250722;	170312;	1753183992.000;	       err32
20250722;	170314;	1753183994.000;	       err32
20250722;	170316;	1753183996.000;	       err32
20250722;	170318;	1753183998.000;	       err32
20250722;	170320;	1753184000.000;	       err32
20250722;	170322;	1753184002.000;	       err32
20250722;	170324;	1753184004.000;	       err32
20250722;	170326;	1753184006.000;	       err32
20250722;	170328;	1753184008.000;	       err32
20250722;	170330;	1753184010.000;	       err32
20250722;	170332;	1753184012.000;	       err32
20250722;	170334;	1753184014.000;	       err32
20250722;	170336;	1753184016.000;	       err32
20250722;	170338;	1753184018.000;	       err32
20250722;	170340;	1753184020.000;	       err32
20250722;	170342;	1753184022.000;	       err32
20250722;	170344;	1753184024.000;	       err32
20250722;	170346;	1753184026.000;	       err32
20250722;	170348;	1753184028.000;	       err32
20250722;	170350;	1753184030.000;	       err32
20250722;	170352;	1753184032.000;	       err32
20250722;	170354;	1753184034.000;	       err32
20250722;	170356;	1753184036.000;	       err32
20250722;	170358;	1753184038.000;	       err32
20250722;	170400;	1753184040.000;	       err32
20250722;	170402;	1753184042.000;	       err32
20250722;	170404;	1753184044.000;	       err32
20250722;	170406;	1753184046.000;	       err32
20250722;	170408;	1753184048.000;	       err32
20250722;	170410;	1753184050.000;	       err32
20250722;	170412;	1753184052.000;	       err32
20250722;	170414;	1753184054.000;	       err32
20250722;	170416;	1753184056.000;	       err32
20250722;	170418;	1753184058.000;	       err32
20250722;	170420;	1753184060.000;	           0
20250722;	170422;	1753184062.000;	           0
20250722;	170424;	1753184064.000;	           0
20250722;	170426;	1753184066.000;	           0
20250722;	170428;	1753184068.000;	           0
20250722;	170430;	1753184070.000;	           0
20250722;	170432;	1753184072.000;	           0
20250722;	170434;	1753184074.000;	           0
20250722;	170436;	1753184076.000;	           0
20250722;	170438;	1753184078.000;	           0
20250722;	170440;	1753184080.000;	           0
20250722;	170442;	1753184082.000;	           0
20250722;	170444;	1753184084.000;	           0
20250722;	170446;	1753184086.000;	           0
20250722;	170448;	1753184088.000;	           0
20250722;	170450;	1753184090.000;	           0
20250722;	170452;	1753184092.000;	           0
20250722;	170454;	1753184094.000;	           0
20250722;	170456;	1753184096.000;	           0
20250722;	170458;	1753184098.000;	           0
20250722;	170500;	1753184100.000;	           0
20250722;	170502;	1753184102.000;	           0
20250722;	170504;	1753184104.000;	           0
20250722;	170506;	1753184106.000;	           0
20250722;	170508;	1753184108.000;	           0
20250722;	170510;	1753184110.000;	           0
20250722;	170512;	1753184112.000;	           0
20250722;	170514;	1753184114.000;	           0
20250722;	170516;	1753184116.000;	           0
20250722;	170518;	1753184118.000;	           0
20250722;	170520;	1753184120.000;	           0
20250722;	170522;	1753184122.000;	           0
20250722;	170524;	1753184124.000;	           0
20250722;	170526;	1753184126.000;	           0
20250722;	170528;	1753184128.000;	           0
20250722;	170530;	1753184130.000;	           0
20250722;	170532;	1753184132.000;	           0
20250722;	170534;	1753184134.000;	           0
20250722;	170536;	1753184136.000;	           0
20250722;	170538;	1753184138.000;	           0
20250722;	170540;	1753184140.000;	           0
20250722;	170542;	1753184142.000;	           0
20250722;	170544;	1753184144.000;	           0
20250722;	170546;	1753184146.000;	           0
20250722;	170548;	1753184148.000;	           0
20250722;	170550;	1753184150.000;	           0
20250722;	170552;	1753184152.000;	           0
20250722;	170554;	1753184154.000;	           0
20250722;	170556;	1753184156.000;	           0
20250722;	170558;	1753184158.000;	           0
20250722;	170600;	1753184160.000;	           0
20250722;	170602;	1753184162.000;	           0
20250722;	170604;	1753184164.000;	           0
20250722;	170606;	1753184166.000;	           0
20250722;	170608;	1753184168.000;	           0
20250722;	170610;	1753184170.000;	           0
20250722;	170612;	1753184172.000;	           0
20250722;	170614;	1753184174.000;	           0
20250722;	170616;	1753184176.000;	           0
20250722;	170618;	1753184178.000;	           0
20250722;	170620;	1753184180.000;	           0
20250722;	170622;	1753184182.000;	           0
20250722;	170624;	1753184184.000;	           0
20250722;	170626;	1753184186.000;	           0
20250722;	170628;	1753184188.000;	           0
20250722;	170630;	1753184190.000;	           0
20250722;	170632;	1753184192.000;	           0
20250722;	170634;	1753184194.000;	           0
20250722;	170636;	1753184196.000;	           0
20250722;	170638;	1753184198.000;	           0
20250722;	170640;	1753184200.000;	           0
20250722;	170642;	1753184202.000;	           0
20250722;	170644;	1753184204.000;	           0
20250722;	170646;	1753184206.000;	           0
20250722;	170648;	1753184208.000;	           0
20250722;	170650;	1753184210.000;	           0
20250722;	170652;	1753184212.000;	           0
20250722;	170654;	1753184214.000;	           0
20250722;	170656;	1753184216.000;	           0
20250722;	170658;	1753184218.000;	           0
20250722;	170700;	1753184220.000;	           0
20250722;	170702;	1753184222.000;	           0
20250722;	170704;	1753184224.000;	           0
20250722;	170706;	1753184226.000;	           0
20250722;	170708;	1753184228.000;	           0
20250722;	170710;	1753184230.000;	           0
20250722;	170712;	1753184232.000;	           0
20250722;	170714;	1753184234.000;	           0
20250722;	170716;	1753184236.000;	           0
20250722;	170718;	1753184238.000;	           0
20250722;	170720;	1753184240.000;	           0
20250722;	170722;	1753184242.000;	           0
20250722;	170724;	1753184244.000;	           0
20250722;	170726;	1753184246.000;	           0
20250722;	170728;	1753184248.000;	           0
20250722;	170730;	1753184250.000;	           0
20250722;	170732;	1753184252.000;	           0
20250722;	170734;	1753184254.000;	           0
20250722;	170736;	1753184256.000;	           0
20250722;	170738;	1753184258.000;	           0
20250722;	170740;	1753184260.000;	           0
20250722;	170742;	1753184262.000;	           0
20250722;	170744;	1753184264.000;	           0
20250722;	170746;	1753184266.000;	           0
20250722;	170748;	1753184268.000;	           0
20250722;	170750;	1753184270.000;	           0
20250722;	170752;	1753184272.000;	           0
20250722;	170754;	1753184274.000;	           0
20250722;	170756;	1753184276.000;	           0
20250722;	170758;	1753184278.000;	           0
20250722;	170800;	1753184280.000;	           0
20250722;	170802;	1753184282.000;	           0
20250722;	170804;	1753184284.000;	           0
20250722;	170806;	1753184286.000;	           0
20250722;	170808;	1753184288.000;	           0
20250722;	170810;	1753184290.000;	           0
20250722;	170812;	1753184292.000;	           0
20250722;	170814;	1753184294.000;	           0
20250722;	170816;	1753184296.000;	       err32
20250722;	170818;	1753184298.000;	       err32
20250722;	170820;	1753184300.000;	       err32
20250722;	170822;	1753184302.000;	       err32
20250722;	170824;	1753184304.000;	       err32
20250722;	170826;	1753184306.000;	       err32
20250722;	170828;	1753184308.000;	       err32
20250722;	170830;	1753184310.000;	       err32
20250722;	170832;	1753184312.000;	       err32
20250722;	170834;	1753184314.000;	       err32
20250722;	170836;	1753184316.000;	       err32
20250722;	170838;	1753184318.000;	       err32
20250722;	170840;	1753184320.000;	       err32
20250722;	170842;	1753184322.000;	       err32
20250722;	170844;	1753184324.000;	       err32
20250722;	170846;	1753184326.000;	       err32
20250722;	170848;	1753184328.000;	       err32
20250722;	170850;	1753184330.000;	       err32
20250722;	170852;	1753184332.000;	       err32
20250722;	170854;	1753184334.000;	       err32
20250722;	170856;	1753184336.000;	       err32
20250722;	170858;	1753184338.000;	       err32
20250722;	170900;	1753184340.000;	       err32
20250722;	170902;	1753184342.000;	       err32
20250722;	170904;	1753184344.000;	       err32
20250722;	170906;	1753184346.000;	       err32
20250722;	170908;	1753184348.000;	       err32
20250722;	170910;	1753184350.000;	       err32
20250722;	170912;	1753184352.000;	       err32
20250722;	170914;	1753184354.000;	       err32
20250722;	170916;	1753184356.000;	       err32
20250722;	170918;	1753184358.000;	       err32
20250722;	170920;	1753184360.000;	       err32
20250722;	170922;	1753184362.000;	       err32
20250722;	170924;	1753184364.000;	       err32
20250722;	170926;	1753184366.000;	       err32
20250722;	170928;	1753184368.000;	       err32
20250722;	170930;	1753184370.000;	       err32
20250722;	170932;	1753184372.000;	       err32
20250722;	170934;	1753184374.000;	       err32
20250722;	170936;	1753184376.000;	       err32
20250722;	170938;	1753184378.000;	       err32
20250722;	170940;	1753184380.000;	       err32
20250722;	170942;	1753184382.000;	       err32
20250722;	170944;	1753184384.000;	       err32
20250722;	170946;	1753184386.000;	       err32
20250722;	170948;	1753184388.000;	       err32
20250722;	170950;	1753184390.000;	       err32
20250722;	170952;	1753184392.000;	       err32
20250722;	170954;	1753184394.000;	       err32
20250722;	170956;	1753184396.000;	       err32
20250722;	170958;	1753184398.000;	       err32
20250722;	171000;	1753184400.000;	       err32
20250722;	171002;	1753184402.000;	       err32
20250722;	171004;	1753184404.000;	       err32
20250722;	171006;	1753184406.000;	       err32
20250722;	171008;	1753184408.000;	       err32
20250722;	171010;	1753184410.000;	       err32
20250722;	171012;	1753184412.000;	       err32
20250722;	171014;	1753184414.000;	       err32
20250722;	171016;	1753184416.000;	       err32
20250722;	171018;	1753184418.000;	       err32
20250722;	171020;	1753184420.000;	       err32
20250722;	171022;	1753184422.000;	       err32
20250722;	171024;	1753184424.000;	       err32
20250722;	171026;	1753184426.000;	       err32
20250722;	171028;	1753184428.000;	       err32
20250722;	171030;	1753184430.000;	       err32
20250722;	171032;	1753184432.000;	       err32
20250722;	171034;	1753184434.000;	       err32
20250722;	171036;	1753184436.000;	       err32
20250722;	171038;	1753184438.000;	       err32
20250722;	171040;	1753184440.000;	       err32
20250722;	171042;	1753184442.000;	       err32
20250722;	171044;	1753184444.000;	       err32
20250722;	171046;	1753184446.000;	        err7
20250722;	171048;	1753184448.000;	           0
20250722;	171050;	1753184450.000;	           0
20250722;	171052;	1753184452.000;	           0
20250722;	171054;	1753184454.000;	           0
20250722;	171056;	1753184456.000;	           0
20250722;	171058;	1753184458.000;	           0
20250722;	171100;	1753184460.000;	           0
20250722;	171102;	1753184462.000;	           0
20250722;	171104;	1753184464.000;	           0
20250722;	171106;	1753184466.000;	           0
20250722;	171108;	1753184468.000;	           0
20250722;	171110;	1753184470.000;	           0
20250722;	171112;	1753184472.000;	           0
20250722;	171114;	1753184474.000;	           0
20250722;	171116;	1753184476.000;	           0
20250722;	171118;	1753184478.000;	           0
20250722;	171120;	1753184480.000;	           0
20250722;	171122;	1753184482.000;	           0
20250722;	171124;	1753184484.000;	           0
20250722;	171126;	1753184486.000;	           0
20250722;	171128;	1753184488.000;	           0
20250722;	171130;	1753184490.000;	           0
20250722;	171132;	1753184492.000;	           0
20250722;	171134;	1753184494.000;	           0
20250722;	171136;	1753184496.000;	           0
20250722;	171138;	1753184498.000;	           0
20250722;	171140;	1753184500.000;	           0
20250722;	171142;	1753184502.000;	           0
20250722;	171144;	1753184504.000;	           0
20250722;	171146;	1753184506.000;	           0
20250722;	171148;	1753184508.000;	           0
20250722;	171150;	1753184510.000;	           0
20250722;	171152;	1753184512.000;	           0
20250722;	171154;	1753184514.000;	           0
20250722;	171156;	1753184516.000;	           0
20250722;	171158;	1753184518.000;	           0
20250722;	171200;	1753184520.000;	           0
20250722;	171202;	1753184522.000;	           0
20250722;	171204;	1753184524.000;	           0
20250722;	171206;	1753184526.000;	           0
20250722;	171208;	1753184528.000;	           0
20250722;	171210;	1753184530.000;	           0
20250722;	171212;	1753184532.000;	           0
20250722;	171214;	1753184534.000;	           0
20250722;	171216;	1753184536.000;	           0
20250722;	171218;	1753184538.000;	           0
20250722;	171220;	1753184540.000;	           0
20250722;	171222;	1753184542.000;	           0
20250722;	171224;	1753184544.000;	           0
20250722;	171226;	1753184546.000;	           0
20250722;	171228;	1753184548.000;	           0
20250722;	171230;	1753184550.000;	           0
20250722;	171232;	1753184552.000;	           0
20250722;	171234;	1753184554.000;	           0
20250722;	171236;	1753184556.000;	           0
20250722;	171238;	1753184558.000;	           0
20250722;	171240;	1753184560.000;	           0
20250722;	171242;	1753184562.000;	           0
20250722;	171244;	1753184564.000;	           0
20250722;	171246;	1753184566.000;	           0
20250722;	171248;	1753184568.000;	           0
20250722;	171250;	1753184570.000;	           0
20250722;	171252;	1753184572.000;	           0
20250722;	171254;	1753184574.000;	           0
20250722;	171256;	1753184576.000;	           0
20250722;	171258;	1753184578.000;	           0
20250722;	171300;	1753184580.000;	           0
20250722;	171302;	1753184582.000;	           0
20250722;	171304;	1753184584.000;	           0
20250722;	171306;	1753184586.000;	           0
20250722;	171308;	1753184588.000;	           0
20250722;	171310;	1753184590.000;	           0
20250722;	171312;	1753184592.000;	           0
20250722;	171314;	1753184594.000;	           0
20250722;	171316;	1753184596.000;	           0
20250722;	171318;	1753184598.000;	           0
20250722;	171320;	1753184600.000;	           0
20250722;	171322;	1753184602.000;	           0
20250722;	171324;	1753184604.000;	           0
20250722;	171326;	1753184606.000;	           0
20250722;	171328;	1753184608.000;	           0
20250722;	171330;	1753184610.000;	           0
20250722;	171332;	1753184612.000;	           0
20250722;	171334;	1753184614.000;	           0
20250722;	171336;	1753184616.000;	           0
20250722;	171338;	1753184618.000;	           0
20250722;	171340;	1753184620.000;	           0
20250722;	171342;	1753184622.000;	           0
20250722;	171344;	1753184624.000;	           0
20250722;	171346;	1753184626.000;	           0
20250722;	171348;	1753184628.000;	           0
20250722;	171350;	1753184630.000;	           0
20250722;	171352;	1753184632.000;	           0
20250722;	171354;	1753184634.000;	           0
20250722;	171356;	1753184636.000;	           0
20250722;	171358;	1753184638.000;	           0
20250722;	171400;	1753184640.000;	           0
20250722;	171402;	1753184642.000;	           0
20250722;	171404;	1753184644.000;	           0
20250722;	171406;	1753184646.000;	           0
20250722;	171408;	1753184648.000;	           0
20250722;	171410;	1753184650.000;	           0
20250722;	171412;	1753184652.000;	           0
20250722;	171414;	1753184654.000;	           0
20250722;	171416;	1753184656.000;	           0
20250722;	171418;	1753184658.000;	           0
20250722;	171420;	1753184660.000;	           0
20250722;	171422;	1753184662.000;	           0
20250722;	171424;	1753184664.000;	           0
20250722;	171426;	1753184666.000;	           0
20250722;	171428;	1753184668.000;	           0
20250722;	171430;	1753184670.000;	           0
20250722;	171432;	1753184672.000;	           0
20250722;	171434;	1753184674.000;	           0
20250722;	171436;	1753184676.000;	           0
20250722;	171438;	1753184678.000;	           0
20250722;	171440;	1753184680.000;	           0
20250722;	171442;	1753184682.000;	           0
20250722;	171444;	1753184684.000;	           0
20250722;	171446;	1753184686.000;	           0
20250722;	171448;	1753184688.000;	           0
20250722;	171450;	1753184690.000;	           0
20250722;	171452;	1753184692.000;	           0
20250722;	171454;	1753184694.000;	           0
20250722;	171456;	1753184696.000;	           0
20250722;	171458;	1753184698.000;	           0
20250722;	171500;	1753184700.000;	           0
20250722;	171502;	1753184702.000;	           0
20250722;	171504;	1753184704.000;	           0
20250722;	171506;	1753184706.000;	           0
20250722;	171508;	1753184708.000;	           0
20250722;	171510;	1753184710.000;	           0
20250722;	171512;	1753184712.000;	           0
20250722;	171514;	1753184714.000;	           0
