#ies_format_version: 1.0
#file: 20250717_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250717;	154617;	1752747377.000;	    err11
20250717;	154622;	1752747382.000;	    err11
20250717;	154627;	1752747387.000;	    err11
20250717;	154632;	1752747392.000;	    err11
20250717;	154637;	1752747397.000;	    err32
20250717;	154642;	1752747402.000;	    err32
20250717;	154647;	1752747407.000;	    err32
20250717;	154652;	1752747412.000;	    err32
20250717;	154657;	1752747417.000;	    err32
20250717;	154702;	1752747422.000;	    err32
20250717;	154707;	1752747427.000;	    err32
20250717;	154712;	1752747432.000;	    err32
20250717;	154717;	1752747437.000;	    err32
20250717;	154722;	1752747442.000;	    err32
20250717;	154727;	1752747447.000;	    err32
20250717;	154732;	1752747452.000;	    err32
20250717;	154737;	1752747457.000;	    err32
20250717;	154742;	1752747462.000;	    err32
20250717;	154747;	1752747467.000;	    err32
20250717;	154752;	1752747472.000;	    err32
20250717;	154757;	1752747477.000;	    err32
20250717;	154802;	1752747482.000;	    err32
20250717;	154807;	1752747487.000;	    err32
20250717;	154812;	1752747492.000;	    err32
20250717;	154817;	1752747497.000;	    err32
20250717;	154822;	1752747502.000;	    err32
20250717;	154827;	1752747507.000;	    err32
20250717;	154832;	1752747512.000;	    err32
20250717;	154837;	1752747517.000;	    err32
20250717;	154842;	1752747522.000;	    err32
20250717;	154847;	1752747527.000;	    err32
20250717;	154852;	1752747532.000;	    err32
20250717;	154857;	1752747537.000;	    err32
20250717;	154902;	1752747542.000;	    err32
20250717;	154907;	1752747547.000;	    err32
20250717;	154912;	1752747552.000;	    err32
20250717;	154917;	1752747557.000;	    err32
20250717;	154922;	1752747562.000;	    err32
20250717;	154927;	1752747567.000;	    err32
20250717;	154932;	1752747572.000;	    err32
20250717;	154937;	1752747577.000;	    err32
20250717;	154942;	1752747582.000;	    err32
20250717;	154947;	1752747587.000;	    err32
20250717;	154952;	1752747592.000;	    err32
20250717;	154957;	1752747597.000;	    err32
20250717;	155002;	1752747602.000;	    err32
20250717;	155007;	1752747607.000;	    err32
20250717;	155012;	1752747612.000;	    err32
20250717;	155017;	1752747617.000;	    err32
20250717;	155022;	1752747622.000;	    err32
20250717;	155027;	1752747627.000;	    err32
20250717;	155032;	1752747632.000;	    err32
20250717;	155037;	1752747637.000;	    err32
20250717;	155042;	1752747642.000;	    err32
20250717;	155047;	1752747647.000;	    err32
20250717;	155052;	1752747652.000;	    err32
20250717;	155057;	1752747657.000;	    err32
20250717;	155102;	1752747662.000;	    err32
20250717;	155107;	1752747667.000;	    err32
20250717;	155112;	1752747672.000;	    err32
20250717;	155117;	1752747677.000;	    err32
20250717;	155122;	1752747682.000;	    err32
20250717;	155127;	1752747687.000;	    err32
20250717;	155132;	1752747692.000;	    err32
20250717;	155137;	1752747697.000;	    err32
20250717;	155142;	1752747702.000;	    err32
20250717;	155147;	1752747707.000;	    err32
20250717;	155152;	1752747712.000;	    err32
20250717;	155157;	1752747717.000;	    err32
20250717;	155202;	1752747722.000;	    err32
20250717;	155207;	1752747727.000;	    err32
20250717;	155212;	1752747732.000;	    err32
20250717;	155217;	1752747737.000;	    err32
20250717;	155222;	1752747742.000;	    err32
20250717;	155227;	1752747747.000;	    err32
20250717;	155232;	1752747752.000;	    err11
20250717;	155237;	1752747757.000;	    err11
20250717;	155242;	1752747762.000;	    err11
20250717;	155247;	1752747767.000;	    err11
20250717;	155252;	1752747772.000;	    err11
20250717;	155257;	1752747777.000;	    err11
20250717;	155302;	1752747782.000;	    err11
20250717;	155307;	1752747787.000;	    err11
20250717;	155312;	1752747792.000;	    err11
20250717;	155317;	1752747797.000;	    err11
20250717;	155322;	1752747802.000;	    err11
20250717;	155327;	1752747807.000;	    err11
20250717;	155332;	1752747812.000;	    err11
20250717;	155337;	1752747817.000;	    err32
20250717;	155342;	1752747822.000;	    err32
20250717;	155347;	1752747827.000;	    err32
20250717;	155352;	1752747832.000;	    err32
20250717;	155357;	1752747837.000;	    err11
20250717;	155402;	1752747842.000;	    err11
20250717;	155407;	1752747847.000;	    err11
20250717;	155412;	1752747852.000;	    err11
20250717;	155417;	1752747857.000;	    err11
20250717;	155422;	1752747862.000;	    err11
20250717;	155427;	1752747867.000;	    err11
20250717;	155432;	1752747872.000;	    err11
20250717;	155437;	1752747877.000;	    err11
20250717;	155442;	1752747882.000;	    err11
20250717;	155447;	1752747887.000;	    err11
20250717;	155452;	1752747892.000;	    err11
20250717;	155457;	1752747897.000;	    err11
20250717;	155502;	1752747902.000;	    err11
20250717;	155507;	1752747907.000;	    err11
20250717;	155512;	1752747912.000;	    err11
20250717;	155517;	1752747917.000;	    err11
20250717;	155522;	1752747922.000;	    err11
20250717;	155527;	1752747927.000;	    err11
20250717;	155532;	1752747932.000;	    err11
20250717;	155537;	1752747937.000;	    err11
20250717;	155542;	1752747942.000;	    err11
20250717;	155547;	1752747947.000;	    err11
20250717;	155552;	1752747952.000;	    err11
20250717;	155557;	1752747957.000;	    err11
20250717;	155602;	1752747962.000;	    err11
20250717;	155607;	1752747967.000;	    err11
20250717;	155612;	1752747972.000;	    err11
20250717;	155617;	1752747977.000;	    err11
20250717;	155622;	1752747982.000;	    err11
20250717;	155627;	1752747987.000;	    err11
20250717;	155632;	1752747992.000;	    err11
20250717;	155637;	1752747997.000;	    err11
20250717;	155642;	1752748002.000;	    err11
20250717;	155647;	1752748007.000;	    err11
20250717;	155652;	1752748012.000;	    err11
20250717;	155657;	1752748017.000;	    err11
20250717;	155702;	1752748022.000;	    err11
20250717;	155707;	1752748027.000;	    err11
20250717;	155712;	1752748032.000;	    err11
20250717;	155717;	1752748037.000;	    err11
20250717;	155722;	1752748042.000;	    err11
20250717;	155727;	1752748047.000;	    err11
20250717;	155732;	1752748052.000;	    err11
20250717;	155737;	1752748057.000;	    err11
20250717;	155742;	1752748062.000;	    err11
20250717;	155747;	1752748067.000;	    err11
20250717;	155752;	1752748072.000;	    err11
20250717;	155757;	1752748077.000;	    err11
20250717;	155802;	1752748082.000;	    err11
20250717;	155807;	1752748087.000;	    err11
20250717;	155812;	1752748092.000;	    err11
20250717;	155817;	1752748097.000;	    err11
20250717;	155822;	1752748102.000;	    err11
20250717;	155827;	1752748107.000;	    err11
20250717;	155832;	1752748112.000;	    err11
20250717;	155837;	1752748117.000;	    err11
20250717;	155842;	1752748122.000;	    err11
20250717;	155847;	1752748127.000;	    err11
20250717;	155852;	1752748132.000;	    err11
20250717;	155857;	1752748137.000;	    err11
20250717;	155902;	1752748142.000;	    err11
20250717;	155907;	1752748147.000;	    err11
20250717;	155912;	1752748152.000;	    err11
20250717;	155917;	1752748157.000;	    err11
20250717;	155922;	1752748162.000;	    err11
20250717;	155927;	1752748167.000;	    err11
20250717;	155932;	1752748172.000;	    err11
20250717;	155937;	1752748177.000;	    err11
20250717;	155942;	1752748182.000;	    err11
20250717;	155947;	1752748187.000;	    err11
20250717;	155952;	1752748192.000;	    err11
20250717;	155957;	1752748197.000;	    err11
20250717;	160002;	1752748202.000;	    err11
20250717;	160007;	1752748207.000;	    err11
20250717;	160012;	1752748212.000;	    err11
20250717;	160017;	1752748217.000;	    err11
20250717;	160022;	1752748222.000;	    err11
20250717;	160027;	1752748227.000;	    err11
20250717;	160032;	1752748232.000;	    err11
20250717;	160037;	1752748237.000;	    err11
20250717;	160042;	1752748242.000;	    err11
20250717;	160047;	1752748247.000;	    err11
20250717;	160052;	1752748252.000;	    err11
20250717;	160057;	1752748257.000;	    err11
20250717;	160102;	1752748262.000;	    err11
20250717;	160107;	1752748267.000;	    err11
20250717;	160112;	1752748272.000;	    err11
20250717;	160117;	1752748277.000;	    err11
20250717;	160122;	1752748282.000;	    err11
20250717;	160127;	1752748287.000;	    err11
20250717;	160132;	1752748292.000;	    err11
20250717;	160137;	1752748297.000;	    err11
20250717;	160142;	1752748302.000;	    err11
20250717;	160147;	1752748307.000;	    err11
20250717;	160152;	1752748312.000;	    err11
20250717;	160157;	1752748317.000;	    err11
20250717;	160202;	1752748322.000;	    err11
20250717;	160207;	1752748327.000;	    err11
20250717;	160212;	1752748332.000;	    err11
20250717;	160217;	1752748337.000;	    err11
20250717;	160222;	1752748342.000;	    err11
20250717;	160227;	1752748347.000;	    err11
20250717;	160232;	1752748352.000;	    err11
20250717;	160237;	1752748357.000;	    err11
20250717;	160242;	1752748362.000;	    err11
20250717;	160247;	1752748367.000;	    err11
20250717;	160252;	1752748372.000;	    err11
20250717;	160257;	1752748377.000;	    err11
20250717;	160302;	1752748382.000;	    err11
20250717;	160307;	1752748387.000;	    err11
20250717;	160312;	1752748392.000;	    err11
20250717;	160317;	1752748397.000;	    err11
20250717;	160322;	1752748402.000;	    err11
20250717;	160327;	1752748407.000;	    err11
20250717;	160332;	1752748412.000;	    err11
20250717;	160337;	1752748417.000;	    err11
20250717;	160342;	1752748422.000;	    err11
20250717;	160347;	1752748427.000;	    err11
20250717;	160352;	1752748432.000;	    err11
20250717;	160357;	1752748437.000;	    err11
20250717;	160402;	1752748442.000;	    err11
20250717;	160407;	1752748447.000;	    err11
20250717;	160412;	1752748452.000;	    err11
20250717;	160417;	1752748457.000;	    err11
20250717;	160422;	1752748462.000;	    err11
20250717;	160427;	1752748467.000;	    err11
20250717;	160432;	1752748472.000;	    err11
20250717;	160437;	1752748477.000;	    err11
20250717;	160442;	1752748482.000;	    err11
20250717;	160447;	1752748487.000;	    err11
20250717;	160452;	1752748492.000;	    err11
20250717;	160457;	1752748497.000;	    err11
20250717;	160502;	1752748502.000;	    err11
20250717;	160507;	1752748507.000;	    err11
20250717;	160512;	1752748512.000;	    err11
20250717;	160517;	1752748517.000;	    err11
20250717;	160522;	1752748522.000;	    err11
20250717;	160527;	1752748527.000;	    err11
20250717;	160532;	1752748532.000;	    err11
20250717;	160537;	1752748537.000;	    err11
20250717;	160542;	1752748542.000;	    err11
20250717;	160547;	1752748547.000;	    err11
20250717;	160552;	1752748552.000;	    err11
20250717;	160557;	1752748557.000;	    err11
20250717;	160602;	1752748562.000;	    err11
20250717;	160607;	1752748567.000;	    err11
20250717;	160612;	1752748572.000;	    err11
20250717;	160617;	1752748577.000;	    err11
20250717;	160622;	1752748582.000;	    err11
20250717;	160627;	1752748587.000;	    err11
20250717;	160632;	1752748592.000;	    err11
20250717;	160637;	1752748597.000;	    err11
20250717;	160642;	1752748602.000;	    err11
20250717;	160647;	1752748607.000;	    err11
20250717;	160652;	1752748612.000;	    err11
20250717;	160657;	1752748617.000;	    err11
20250717;	160702;	1752748622.000;	    err11
20250717;	160707;	1752748627.000;	    err11
20250717;	160712;	1752748632.000;	    err11
20250717;	160717;	1752748637.000;	    err11
20250717;	160722;	1752748642.000;	    err11
20250717;	160727;	1752748647.000;	    err11
20250717;	160732;	1752748652.000;	    err11
20250717;	160737;	1752748657.000;	    err11
20250717;	160742;	1752748662.000;	    err11
20250717;	160747;	1752748667.000;	    err11
20250717;	160752;	1752748672.000;	    err11
20250717;	160757;	1752748677.000;	    err11
20250717;	160802;	1752748682.000;	    err11
20250717;	160807;	1752748687.000;	    err11
20250717;	160812;	1752748692.000;	    err11
20250717;	160817;	1752748697.000;	    err11
20250717;	160822;	1752748702.000;	    err11
20250717;	160827;	1752748707.000;	    err11
20250717;	160832;	1752748712.000;	    err11
20250717;	160837;	1752748717.000;	    err11
20250717;	160842;	1752748722.000;	    err11
20250717;	160847;	1752748727.000;	    err11
20250717;	160852;	1752748732.000;	    err11
20250717;	160857;	1752748737.000;	    err11
20250717;	160902;	1752748742.000;	    err11
20250717;	160907;	1752748747.000;	    err11
20250717;	160912;	1752748752.000;	    err11
20250717;	160917;	1752748757.000;	    err11
20250717;	160922;	1752748762.000;	    err11
20250717;	160927;	1752748767.000;	    err11
20250717;	160932;	1752748772.000;	    err11
20250717;	160937;	1752748777.000;	    err11
20250717;	160942;	1752748782.000;	    err11
20250717;	160947;	1752748787.000;	    err11
20250717;	160952;	1752748792.000;	    err11
20250717;	160957;	1752748797.000;	    err11
20250717;	161002;	1752748802.000;	    err11
20250717;	161007;	1752748807.000;	    err11
20250717;	161012;	1752748812.000;	    err11
20250717;	161017;	1752748817.000;	    err11
20250717;	161022;	1752748822.000;	    err11
20250717;	161027;	1752748827.000;	    err11
20250717;	161032;	1752748832.000;	    err11
20250717;	161037;	1752748837.000;	    err11
20250717;	161042;	1752748842.000;	    err11
20250717;	161047;	1752748847.000;	    err11
20250717;	161052;	1752748852.000;	    err11
20250717;	161057;	1752748857.000;	    err11
20250717;	161102;	1752748862.000;	    err11
20250717;	161107;	1752748867.000;	    err11
20250717;	161112;	1752748872.000;	    err11
20250717;	161117;	1752748877.000;	    err32
20250717;	161122;	1752748882.000;	    err32
20250717;	161127;	1752748887.000;	    err32
20250717;	161132;	1752748892.000;	    err32
20250717;	161137;	1752748897.000;	    err32
20250717;	161142;	1752748902.000;	    err32
20250717;	161147;	1752748907.000;	    err32
20250717;	161152;	1752748912.000;	    err32
20250717;	161157;	1752748917.000;	    err32
20250717;	161202;	1752748922.000;	    err11
20250717;	161207;	1752748927.000;	    err11
20250717;	161212;	1752748932.000;	    err11
20250717;	161217;	1752748937.000;	    err11
20250717;	161222;	1752748942.000;	    err11
20250717;	161227;	1752748947.000;	    err11
20250717;	161232;	1752748952.000;	    err11
20250717;	161237;	1752748957.000;	    err11
20250717;	161242;	1752748962.000;	    err11
20250717;	161247;	1752748967.000;	    err11
20250717;	161252;	1752748972.000;	    err11
20250717;	161257;	1752748977.000;	    err11
20250717;	161302;	1752748982.000;	    err11
20250717;	161307;	1752748987.000;	    err11
20250717;	161312;	1752748992.000;	    err11
20250717;	161317;	1752748997.000;	    err11
20250717;	161322;	1752749002.000;	    err32
20250717;	161327;	1752749007.000;	    err32
20250717;	161332;	1752749012.000;	    err32
20250717;	161337;	1752749017.000;	    err32
20250717;	161342;	1752749022.000;	    err32
20250717;	161347;	1752749027.000;	    err32
20250717;	161352;	1752749032.000;	    err32
20250717;	161357;	1752749037.000;	    err32
20250717;	161402;	1752749042.000;	    err32
20250717;	161407;	1752749047.000;	    err32
20250717;	161412;	1752749052.000;	    err32
20250717;	161417;	1752749057.000;	    err32
20250717;	161422;	1752749062.000;	    err32
20250717;	161427;	1752749067.000;	    err32
20250717;	161432;	1752749072.000;	    err32
20250717;	161437;	1752749077.000;	    err32
20250717;	161442;	1752749082.000;	    err32
20250717;	161447;	1752749087.000;	    err32
20250717;	161452;	1752749092.000;	    err32
20250717;	161457;	1752749097.000;	    err32
20250717;	161502;	1752749102.000;	    err32
20250717;	161507;	1752749107.000;	    err32
20250717;	161512;	1752749112.000;	    err32
20250717;	161517;	1752749117.000;	    err32
20250717;	161522;	1752749122.000;	    err32
20250717;	161527;	1752749127.000;	    err32
20250717;	161532;	1752749132.000;	    err32
20250717;	161537;	1752749137.000;	    err32
20250717;	161542;	1752749142.000;	    err32
20250717;	161547;	1752749147.000;	    err32
20250717;	161552;	1752749152.000;	    err32
20250717;	161557;	1752749157.000;	    err32
20250717;	161602;	1752749162.000;	    err32
20250717;	161607;	1752749167.000;	    err32
20250717;	161612;	1752749172.000;	    err32
20250717;	161617;	1752749177.000;	    err32
20250717;	161622;	1752749182.000;	    err32
20250717;	161627;	1752749187.000;	    err32
20250717;	161632;	1752749192.000;	    err32
20250717;	161637;	1752749197.000;	    err32
20250717;	161642;	1752749202.000;	    err32
20250717;	161647;	1752749207.000;	    err32
20250717;	161652;	1752749212.000;	    err32
20250717;	161657;	1752749217.000;	    err32
20250717;	161702;	1752749222.000;	    err32
20250717;	161707;	1752749227.000;	    err32
20250717;	161712;	1752749232.000;	    err32
20250717;	161717;	1752749237.000;	    err32
