#ies_format_version: 1.0
#file: 20250729_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250729;	194136;	1753798296.000;	 err32;	 err32
20250729;	194139;	1753798299.000;	 err32;	 err32
20250729;	194142;	1753798302.000;	 err32;	 err32
20250729;	194145;	1753798305.000;	 err32;	 err32
20250729;	194148;	1753798308.000;	 err32;	 err32
20250729;	194151;	1753798311.000;	 err32;	 err32
20250729;	194154;	1753798314.000;	 err32;	 err32
20250729;	194157;	1753798317.000;	 err32;	 err32
20250729;	194200;	1753798320.000;	 err32;	 err32
20250729;	194203;	1753798323.000;	 err32;	 err32
20250729;	194206;	1753798326.000;	 err32;	 err32
20250729;	194209;	1753798329.000;	 err32;	 err32
20250729;	194212;	1753798332.000;	 err32;	 err32
20250729;	194215;	1753798335.000;	 err32;	 err32
20250729;	194218;	1753798338.000;	 err32;	 err32
20250729;	194221;	1753798341.000;	 err32;	 err32
20250729;	194224;	1753798344.000;	 err32;	 err32
20250729;	194227;	1753798347.000;	 err32;	 err32
20250729;	194230;	1753798350.000;	 err32;	 err32
20250729;	194233;	1753798353.000;	 err32;	 err32
20250729;	194236;	1753798356.000;	 err32;	 err32
20250729;	194239;	1753798359.000;	 err32;	 err32
20250729;	194242;	1753798362.000;	 err32;	 err32
20250729;	194245;	1753798365.000;	 err32;	 err32
20250729;	194248;	1753798368.000;	 err32;	 err32
20250729;	194251;	1753798371.000;	 err32;	 err32
20250729;	194254;	1753798374.000;	 err32;	 err32
20250729;	194257;	1753798377.000;	 err32;	 err32
20250729;	194300;	1753798380.000;	 err32;	 err32
20250729;	194303;	1753798383.000;	 err32;	 err32
20250729;	194306;	1753798386.000;	 err32;	 err32
20250729;	194309;	1753798389.000;	 err32;	 err32
20250729;	194312;	1753798392.000;	 err32;	 err32
20250729;	194315;	1753798395.000;	 err32;	 err32
20250729;	194318;	1753798398.000;	 err32;	 err32
20250729;	194321;	1753798401.000;	 err32;	 err32
20250729;	194324;	1753798404.000;	 err32;	 err32
20250729;	194327;	1753798407.000;	 err32;	 err32
20250729;	194330;	1753798410.000;	 err32;	 err32
20250729;	194333;	1753798413.000;	 err32;	 err32
20250729;	194336;	1753798416.000;	 err32;	 err32
20250729;	194339;	1753798419.000;	 err32;	 err32
20250729;	194342;	1753798422.000;	 err32;	 err32
20250729;	194345;	1753798425.000;	 err32;	 err32
20250729;	194348;	1753798428.000;	 err32;	 err32
20250729;	194351;	1753798431.000;	 err32;	 err32
20250729;	194354;	1753798434.000;	 err32;	 err32
20250729;	194357;	1753798437.000;	 err32;	 err32
20250729;	194400;	1753798440.000;	 err32;	 err32
20250729;	194403;	1753798443.000;	 err32;	 err32
20250729;	194406;	1753798446.000;	 err32;	 err32
20250729;	194409;	1753798449.000;	 err32;	 err32
20250729;	194412;	1753798452.000;	 err32;	 err32
20250729;	194415;	1753798455.000;	 err32;	 err32
20250729;	194418;	1753798458.000;	 err32;	 err32
20250729;	194421;	1753798461.000;	 err32;	 err32
20250729;	194424;	1753798464.000;	 err32;	 err32
20250729;	194427;	1753798467.000;	 err32;	 err32
20250729;	194430;	1753798470.000;	 err32;	 err32
20250729;	194433;	1753798473.000;	 err32;	 err32
20250729;	194436;	1753798476.000;	 err32;	 err32
20250729;	194439;	1753798479.000;	 err32;	 err32
20250729;	194442;	1753798482.000;	 err32;	 err32
20250729;	194445;	1753798485.000;	 err32;	 err32
20250729;	194448;	1753798488.000;	 err32;	 err32
20250729;	194451;	1753798491.000;	 err32;	 err32
20250729;	194454;	1753798494.000;	 err32;	 err32
20250729;	194457;	1753798497.000;	 err32;	 err32
20250729;	194500;	1753798500.000;	 err32;	 err32
20250729;	194503;	1753798503.000;	 err32;	 err32
20250729;	194506;	1753798506.000;	 err32;	 err32
20250729;	194509;	1753798509.000;	 err32;	 err32
20250729;	194512;	1753798512.000;	 err32;	 err32
20250729;	194515;	1753798515.000;	 err32;	 err32
20250729;	194518;	1753798518.000;	 err32;	 err32
20250729;	194521;	1753798521.000;	 err32;	 err32
20250729;	194524;	1753798524.000;	 err32;	 err32
20250729;	194527;	1753798527.000;	 err32;	 err32
20250729;	194530;	1753798530.000;	 err32;	 err32
20250729;	194533;	1753798533.000;	 err32;	 err32
20250729;	194536;	1753798536.000;	 err32;	 err32
20250729;	194539;	1753798539.000;	 err32;	 err32
20250729;	194542;	1753798542.000;	 err32;	 err32
20250729;	194545;	1753798545.000;	 err32;	 err32
20250729;	194548;	1753798548.000;	 err32;	 err32
20250729;	194551;	1753798551.000;	 err32;	 err32
20250729;	194554;	1753798554.000;	 err32;	 err32
20250729;	194557;	1753798557.000;	 err32;	 err32
20250729;	194600;	1753798560.000;	 err32;	 err32
20250729;	194603;	1753798563.000;	 err32;	 err32
20250729;	194606;	1753798566.000;	 err32;	 err32
20250729;	194609;	1753798569.000;	 err32;	 err32
20250729;	194612;	1753798572.000;	 err32;	 err32
20250729;	194615;	1753798575.000;	 err32;	 err32
20250729;	194618;	1753798578.000;	 err32;	 err32
20250729;	194621;	1753798581.000;	 err32;	 err32
20250729;	194624;	1753798584.000;	 err32;	 err32
20250729;	194627;	1753798587.000;	 err32;	 err32
20250729;	194630;	1753798590.000;	 err32;	 err32
20250729;	194633;	1753798593.000;	 err32;	 err32
20250729;	194636;	1753798596.000;	 err32;	 err32
20250729;	194639;	1753798599.000;	 err32;	 err32
20250729;	194642;	1753798602.000;	 err32;	 err32
20250729;	194645;	1753798605.000;	 err32;	 err32
20250729;	194648;	1753798608.000;	 err32;	 err32
20250729;	194651;	1753798611.000;	 err32;	 err32
20250729;	194654;	1753798614.000;	 err32;	 err32
20250729;	194657;	1753798617.000;	 err32;	 err32
20250729;	194700;	1753798620.000;	 err32;	 err32
20250729;	194703;	1753798623.000;	 err32;	 err32
20250729;	194706;	1753798626.000;	 err32;	 err32
20250729;	194709;	1753798629.000;	 err32;	 err32
20250729;	194712;	1753798632.000;	 err32;	 err32
20250729;	194715;	1753798635.000;	 err32;	 err32
20250729;	194718;	1753798638.000;	 err32;	 err32
20250729;	194721;	1753798641.000;	 err32;	 err32
20250729;	194724;	1753798644.000;	 err32;	 err32
20250729;	194727;	1753798647.000;	 err32;	 err32
20250729;	194730;	1753798650.000;	 err32;	 err32
20250729;	194733;	1753798653.000;	 err32;	 err32
20250729;	194736;	1753798656.000;	 err32;	 err32
20250729;	194739;	1753798659.000;	 err32;	 err32
20250729;	194742;	1753798662.000;	 err32;	 err32
20250729;	194745;	1753798665.000;	 err32;	 err32
20250729;	194748;	1753798668.000;	 err32;	 err32
20250729;	194751;	1753798671.000;	 err32;	 err32
20250729;	194754;	1753798674.000;	 err32;	 err32
20250729;	194757;	1753798677.000;	 err32;	 err32
20250729;	194800;	1753798680.000;	 err32;	 err32
20250729;	194803;	1753798683.000;	 err32;	 err32
20250729;	194806;	1753798686.000;	 err32;	 err32
20250729;	194809;	1753798689.000;	 err32;	 err32
20250729;	194812;	1753798692.000;	 err32;	 err32
20250729;	194815;	1753798695.000;	 err32;	 err32
20250729;	194818;	1753798698.000;	 err32;	 err32
20250729;	194821;	1753798701.000;	 err32;	 err32
20250729;	194824;	1753798704.000;	 err32;	 err32
20250729;	194827;	1753798707.000;	 err32;	 err32
20250729;	194830;	1753798710.000;	 err32;	 err32
20250729;	194833;	1753798713.000;	 err32;	 err32
20250729;	194836;	1753798716.000;	 err32;	 err32
20250729;	194839;	1753798719.000;	 err32;	 err32
20250729;	194842;	1753798722.000;	 err32;	 err32
20250729;	194845;	1753798725.000;	 err32;	 err32
20250729;	194848;	1753798728.000;	 err32;	 err32
20250729;	194851;	1753798731.000;	 err32;	 err32
20250729;	194854;	1753798734.000;	 err32;	 err32
20250729;	194857;	1753798737.000;	 err32;	 err32
20250729;	194900;	1753798740.000;	 err32;	 err32
20250729;	194903;	1753798743.000;	 err32;	 err32
20250729;	194906;	1753798746.000;	 err32;	 err32
20250729;	194909;	1753798749.000;	 err32;	 err32
20250729;	194912;	1753798752.000;	 err32;	 err32
20250729;	194915;	1753798755.000;	 err32;	 err32
20250729;	194918;	1753798758.000;	 err32;	 err32
20250729;	194921;	1753798761.000;	 err32;	 err32
20250729;	194924;	1753798764.000;	 err32;	 err32
20250729;	194927;	1753798767.000;	 err32;	 err32
20250729;	194930;	1753798770.000;	 err32;	 err32
20250729;	194933;	1753798773.000;	 err32;	 err32
20250729;	194936;	1753798776.000;	 err32;	 err32
20250729;	194939;	1753798779.000;	 err32;	 err32
20250729;	194942;	1753798782.000;	 err32;	 err32
20250729;	194945;	1753798785.000;	 err32;	 err32
20250729;	194948;	1753798788.000;	 err32;	 err32
20250729;	194951;	1753798791.000;	 err32;	 err32
20250729;	194954;	1753798794.000;	 err32;	 err32
20250729;	194957;	1753798797.000;	 err32;	 err32
20250729;	195000;	1753798800.000;	 err32;	 err32
20250729;	195003;	1753798803.000;	 err32;	 err32
20250729;	195006;	1753798806.000;	 err32;	 err32
20250729;	195009;	1753798809.000;	 err32;	 err32
20250729;	195012;	1753798812.000;	 err32;	 err32
20250729;	195015;	1753798815.000;	 err32;	 err32
20250729;	195018;	1753798818.000;	 err32;	 err32
20250729;	195021;	1753798821.000;	 err32;	 err32
20250729;	195024;	1753798824.000;	 err32;	 err32
20250729;	195027;	1753798827.000;	 err32;	 err32
20250729;	195030;	1753798830.000;	 err32;	 err32
20250729;	195033;	1753798833.000;	 err32;	 err32
20250729;	195036;	1753798836.000;	 err32;	 err32
20250729;	195039;	1753798839.000;	 err32;	 err32
20250729;	195042;	1753798842.000;	 err32;	 err32
20250729;	195045;	1753798845.000;	 err32;	 err32
20250729;	195048;	1753798848.000;	 err32;	 err32
20250729;	195051;	1753798851.000;	 err32;	 err32
20250729;	195054;	1753798854.000;	 err32;	 err32
20250729;	195057;	1753798857.000;	 err32;	 err32
20250729;	195100;	1753798860.000;	 err32;	 err32
20250729;	195103;	1753798863.000;	 err32;	 err32
20250729;	195106;	1753798866.000;	 err32;	 err32
20250729;	195109;	1753798869.000;	 err32;	 err32
20250729;	195112;	1753798872.000;	 err32;	 err32
20250729;	195115;	1753798875.000;	 err32;	 err32
20250729;	195118;	1753798878.000;	 err32;	 err32
20250729;	195121;	1753798881.000;	 err32;	 err32
20250729;	195124;	1753798884.000;	 err32;	 err32
20250729;	195127;	1753798887.000;	 err32;	 err32
20250729;	195130;	1753798890.000;	 err32;	 err32
20250729;	195133;	1753798893.000;	 err32;	 err32
20250729;	195136;	1753798896.000;	 err32;	 err32
20250729;	195139;	1753798899.000;	 err32;	 err32
20250729;	195142;	1753798902.000;	 err32;	 err32
20250729;	195145;	1753798905.000;	 err32;	 err32
20250729;	195148;	1753798908.000;	 err32;	 err32
20250729;	195151;	1753798911.000;	 err32;	 err32
20250729;	195154;	1753798914.000;	 err32;	 err32
20250729;	195157;	1753798917.000;	 err32;	 err32
20250729;	195200;	1753798920.000;	 err32;	 err32
20250729;	195203;	1753798923.000;	 err32;	 err32
20250729;	195206;	1753798926.000;	 err32;	 err32
20250729;	195209;	1753798929.000;	 err32;	 err32
20250729;	195212;	1753798932.000;	 err32;	 err32
20250729;	195215;	1753798935.000;	 err32;	 err32
20250729;	195218;	1753798938.000;	 err32;	 err32
20250729;	195221;	1753798941.000;	 err32;	 err32
20250729;	195224;	1753798944.000;	 err32;	 err32
20250729;	195227;	1753798947.000;	 err32;	 err32
20250729;	195230;	1753798950.000;	 err32;	 err32
20250729;	195233;	1753798953.000;	 err32;	 err32
20250729;	195236;	1753798956.000;	 err32;	 err32
20250729;	195239;	1753798959.000;	 err32;	 err32
20250729;	195242;	1753798962.000;	 err32;	 err32
20250729;	195245;	1753798965.000;	 err32;	 err32
20250729;	195248;	1753798968.000;	 err32;	 err32
20250729;	195251;	1753798971.000;	 err32;	 err32
20250729;	195254;	1753798974.000;	 err32;	 err32
20250729;	195257;	1753798977.000;	 err32;	 err32
20250729;	195300;	1753798980.000;	 err32;	 err32
20250729;	195303;	1753798983.000;	 err32;	 err32
20250729;	195306;	1753798986.000;	 err32;	 err32
20250729;	195309;	1753798989.000;	 err32;	 err32
20250729;	195312;	1753798992.000;	 err32;	 err32
20250729;	195315;	1753798995.000;	 err32;	 err32
20250729;	195318;	1753798998.000;	 err32;	 err32
20250729;	195321;	1753799001.000;	 err32;	 err32
20250729;	195324;	1753799004.000;	 err32;	 err32
20250729;	195327;	1753799007.000;	 err32;	 err32
20250729;	195330;	1753799010.000;	 err32;	 err32
20250729;	195333;	1753799013.000;	 err32;	 err32
20250729;	195336;	1753799016.000;	 err32;	 err32
20250729;	195339;	1753799019.000;	 err32;	 err32
20250729;	195342;	1753799022.000;	 err32;	 err32
20250729;	195345;	1753799025.000;	 err32;	 err32
20250729;	195348;	1753799028.000;	 err32;	 err32
20250729;	195351;	1753799031.000;	 err32;	 err32
20250729;	195354;	1753799034.000;	 err32;	 err32
20250729;	195357;	1753799037.000;	 err32;	 err32
20250729;	195400;	1753799040.000;	 err32;	 err32
20250729;	195403;	1753799043.000;	 err32;	 err32
20250729;	195406;	1753799046.000;	 err32;	 err32
20250729;	195409;	1753799049.000;	 err32;	 err32
20250729;	195412;	1753799052.000;	 err32;	 err32
20250729;	195415;	1753799055.000;	 err32;	 err32
20250729;	195418;	1753799058.000;	 err32;	 err32
20250729;	195421;	1753799061.000;	 err32;	 err32
20250729;	195424;	1753799064.000;	 err32;	 err32
20250729;	195427;	1753799067.000;	 err32;	 err32
20250729;	195430;	1753799070.000;	 err32;	 err32
20250729;	195433;	1753799073.000;	 err32;	 err32
20250729;	195436;	1753799076.000;	 err32;	 err32
20250729;	195439;	1753799079.000;	 err32;	 err32
20250729;	195442;	1753799082.000;	 err32;	 err32
20250729;	195445;	1753799085.000;	 err32;	 err32
20250729;	195448;	1753799088.000;	 err32;	 err32
20250729;	195451;	1753799091.000;	 err32;	 err32
20250729;	195454;	1753799094.000;	 err32;	 err32
20250729;	195457;	1753799097.000;	 err32;	 err32
20250729;	195500;	1753799100.000;	 err32;	 err32
20250729;	195503;	1753799103.000;	 err32;	 err32
20250729;	195506;	1753799106.000;	 err32;	 err32
20250729;	195509;	1753799109.000;	 err32;	 err32
20250729;	195512;	1753799112.000;	 err32;	 err32
20250729;	195515;	1753799115.000;	 err32;	 err32
20250729;	195518;	1753799118.000;	 err32;	 err32
20250729;	195521;	1753799121.000;	 err32;	 err32
20250729;	195524;	1753799124.000;	 err32;	 err32
20250729;	195527;	1753799127.000;	 err32;	 err32
20250729;	195530;	1753799130.000;	 err32;	 err32
20250729;	195533;	1753799133.000;	 err32;	 err32
20250729;	195536;	1753799136.000;	 err32;	 err32
20250729;	195539;	1753799139.000;	 err32;	 err32
20250729;	195542;	1753799142.000;	 err32;	 err32
20250729;	195545;	1753799145.000;	 err32;	 err32
20250729;	195548;	1753799148.000;	 err32;	 err32
20250729;	195551;	1753799151.000;	 err32;	 err32
20250729;	195554;	1753799154.000;	 err32;	 err32
20250729;	195557;	1753799157.000;	 err32;	 err32
20250729;	195600;	1753799160.000;	 err32;	 err32
20250729;	195603;	1753799163.000;	 err32;	 err32
20250729;	195606;	1753799166.000;	 err32;	 err32
20250729;	195609;	1753799169.000;	 err32;	 err32
20250729;	195612;	1753799172.000;	 err32;	 err32
20250729;	195615;	1753799175.000;	 err32;	 err32
20250729;	195618;	1753799178.000;	 err32;	 err32
20250729;	195621;	1753799181.000;	 err32;	 err32
20250729;	195624;	1753799184.000;	 err32;	 err32
20250729;	195627;	1753799187.000;	 err32;	 err32
20250729;	195630;	1753799190.000;	 err32;	 err32
20250729;	195633;	1753799193.000;	 err32;	 err32
20250729;	195636;	1753799196.000;	 err32;	 err32
20250729;	195639;	1753799199.000;	 err32;	 err32
20250729;	195642;	1753799202.000;	 err32;	 err32
20250729;	195645;	1753799205.000;	 err32;	 err32
20250729;	195648;	1753799208.000;	 err32;	 err32
20250729;	195651;	1753799211.000;	 err32;	 err32
20250729;	195654;	1753799214.000;	 err32;	 err32
20250729;	195657;	1753799217.000;	 err32;	 err32
20250729;	195700;	1753799220.000;	 err32;	 err32
20250729;	195703;	1753799223.000;	 err32;	 err32
20250729;	195706;	1753799226.000;	 err32;	 err32
20250729;	195709;	1753799229.000;	 err32;	 err32
20250729;	195712;	1753799232.000;	 err32;	 err32
20250729;	195715;	1753799235.000;	 err32;	 err32
20250729;	195718;	1753799238.000;	 err32;	 err32
20250729;	195721;	1753799241.000;	 err32;	 err32
20250729;	195724;	1753799244.000;	 err32;	 err32
20250729;	195727;	1753799247.000;	 err32;	 err32
20250729;	195730;	1753799250.000;	 err32;	 err32
20250729;	195733;	1753799253.000;	 err32;	 err32
20250729;	195736;	1753799256.000;	 err32;	 err32
20250729;	195739;	1753799259.000;	 err32;	 err32
20250729;	195742;	1753799262.000;	 err32;	 err32
20250729;	195745;	1753799265.000;	 err32;	 err32
20250729;	195748;	1753799268.000;	 err32;	 err32
20250729;	195751;	1753799271.000;	 err32;	 err32
20250729;	195754;	1753799274.000;	 err32;	 err32
20250729;	195757;	1753799277.000;	 err32;	 err32
20250729;	195800;	1753799280.000;	 err32;	 err32
20250729;	195803;	1753799283.000;	 err32;	 err32
20250729;	195806;	1753799286.000;	 err32;	 err32
20250729;	195809;	1753799289.000;	 err32;	 err32
20250729;	195812;	1753799292.000;	 err32;	 err32
20250729;	195815;	1753799295.000;	 err32;	 err32
20250729;	195818;	1753799298.000;	 err32;	 err32
20250729;	195821;	1753799301.000;	 err32;	 err32
20250729;	195824;	1753799304.000;	 err32;	 err32
20250729;	195827;	1753799307.000;	 err32;	 err32
20250729;	195830;	1753799310.000;	 err32;	 err32
20250729;	195833;	1753799313.000;	 err32;	 err32
20250729;	195836;	1753799316.000;	 err32;	 err32
20250729;	195839;	1753799319.000;	 err32;	 err32
20250729;	195842;	1753799322.000;	 err32;	 err32
20250729;	195845;	1753799325.000;	 err32;	 err32
20250729;	195848;	1753799328.000;	 err32;	 err32
20250729;	195851;	1753799331.000;	 err32;	 err32
20250729;	195854;	1753799334.000;	 err32;	 err32
20250729;	195857;	1753799337.000;	 err32;	 err32
20250729;	195900;	1753799340.000;	 err32;	 err32
20250729;	195903;	1753799343.000;	 err32;	 err32
20250729;	195906;	1753799346.000;	 err32;	 err32
20250729;	195909;	1753799349.000;	 err32;	 err32
20250729;	195912;	1753799352.000;	 err32;	 err32
20250729;	195915;	1753799355.000;	 err32;	 err32
20250729;	195918;	1753799358.000;	 err32;	 err32
20250729;	195921;	1753799361.000;	 err32;	 err32
20250729;	195924;	1753799364.000;	 err32;	 err32
20250729;	195927;	1753799367.000;	 err32;	 err32
20250729;	195930;	1753799370.000;	 err32;	 err32
20250729;	195933;	1753799373.000;	 err32;	 err32
20250729;	195936;	1753799376.000;	 err32;	 err32
20250729;	195939;	1753799379.000;	 err32;	 err32
20250729;	195942;	1753799382.000;	 err32;	 err32
20250729;	195945;	1753799385.000;	 err32;	 err32
20250729;	195948;	1753799388.000;	 err32;	 err32
20250729;	195951;	1753799391.000;	 err32;	 err32
20250729;	195954;	1753799394.000;	 err32;	 err32
20250729;	195957;	1753799397.000;	 err32;	 err32
20250729;	200000;	1753799400.000;	 err32;	 err32
20250729;	200003;	1753799403.000;	 err32;	 err32
20250729;	200006;	1753799406.000;	 err32;	 err32
20250729;	200009;	1753799409.000;	 err32;	 err32
20250729;	200012;	1753799412.000;	 err32;	 err32
20250729;	200015;	1753799415.000;	 err32;	 err32
20250729;	200018;	1753799418.000;	 err32;	 err32
20250729;	200021;	1753799421.000;	 err32;	 err32
20250729;	200024;	1753799424.000;	 err32;	 err32
20250729;	200027;	1753799427.000;	 err32;	 err32
20250729;	200030;	1753799430.000;	 err32;	 err32
20250729;	200033;	1753799433.000;	 err32;	 err32
20250729;	200036;	1753799436.000;	 err32;	 err32
20250729;	200039;	1753799439.000;	 err32;	 err32
20250729;	200042;	1753799442.000;	 err32;	 err32
20250729;	200045;	1753799445.000;	 err32;	 err32
20250729;	200048;	1753799448.000;	 err32;	 err32
20250729;	200051;	1753799451.000;	 err32;	 err32
20250729;	200054;	1753799454.000;	 err32;	 err32
20250729;	200057;	1753799457.000;	 err32;	 err32
20250729;	200100;	1753799460.000;	 err32;	 err32
20250729;	200103;	1753799463.000;	 err32;	 err32
20250729;	200106;	1753799466.000;	 err32;	 err32
20250729;	200109;	1753799469.000;	 err32;	 err32
20250729;	200112;	1753799472.000;	 err32;	 err32
20250729;	200115;	1753799475.000;	 err32;	 err32
20250729;	200118;	1753799478.000;	 err32;	 err32
20250729;	200121;	1753799481.000;	 err32;	 err32
20250729;	200124;	1753799484.000;	 err32;	 err32
20250729;	200127;	1753799487.000;	 err32;	 err32
20250729;	200130;	1753799490.000;	 err32;	 err32
20250729;	200133;	1753799493.000;	 err32;	 err32
20250729;	200136;	1753799496.000;	 err32;	 err32
20250729;	200139;	1753799499.000;	 err32;	 err32
20250729;	200142;	1753799502.000;	 err32;	 err32
20250729;	200145;	1753799505.000;	 err32;	 err32
20250729;	200148;	1753799508.000;	 err32;	 err32
20250729;	200151;	1753799511.000;	 err32;	 err32
20250729;	200154;	1753799514.000;	 err32;	 err32
20250729;	200157;	1753799517.000;	 err32;	 err32
20250729;	200200;	1753799520.000;	 err32;	 err32
20250729;	200203;	1753799523.000;	 err32;	 err32
20250729;	200206;	1753799526.000;	 err32;	 err32
20250729;	200209;	1753799529.000;	 err32;	 err32
20250729;	200212;	1753799532.000;	 err32;	 err32
20250729;	200215;	1753799535.000;	 err32;	 err32
20250729;	200218;	1753799538.000;	 err32;	 err32
20250729;	200221;	1753799541.000;	 err32;	 err32
20250729;	200224;	1753799544.000;	 err32;	 err32
20250729;	200227;	1753799547.000;	 err32;	 err32
20250729;	200230;	1753799550.000;	 err32;	 err32
20250729;	200233;	1753799553.000;	 err32;	 err32
20250729;	200236;	1753799556.000;	 err32;	 err32
20250729;	200239;	1753799559.000;	 err32;	 err32
20250729;	200242;	1753799562.000;	 err32;	 err32
20250729;	200245;	1753799565.000;	 err32;	 err32
20250729;	200248;	1753799568.000;	 err32;	 err32
20250729;	200251;	1753799571.000;	 err32;	 err32
