#ies_format_version: 1.0
#file: 20250802_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250802;	165948;	1754134188.000;	           0;	     1
20250802;	165951;	1754134191.000;	           0;	     1
20250802;	165954;	1754134194.000;	           0;	     1
20250802;	165957;	1754134197.000;	           0;	     1
20250802;	170000;	1754134200.000;	           0;	     1
20250802;	170003;	1754134203.000;	           0;	     1
20250802;	170006;	1754134206.000;	           0;	     1
20250802;	170009;	1754134209.000;	           0;	     1
20250802;	170012;	1754134212.000;	           0;	     1
20250802;	170015;	1754134215.000;	           0;	     1
20250802;	170018;	1754134218.000;	           0;	     1
20250802;	170021;	1754134221.000;	           0;	     1
20250802;	170024;	1754134224.000;	           0;	     1
20250802;	170027;	1754134227.000;	           0;	     1
20250802;	170030;	1754134230.000;	           0;	     1
20250802;	170033;	1754134233.000;	           0;	     1
20250802;	170036;	1754134236.000;	           0;	     1
20250802;	170039;	1754134239.000;	           0;	     1
20250802;	170042;	1754134242.000;	           0;	     1
20250802;	170045;	1754134245.000;	           0;	     1
20250802;	170048;	1754134248.000;	           0;	     1
20250802;	170051;	1754134251.000;	           0;	     1
20250802;	170054;	1754134254.000;	           0;	     1
20250802;	170057;	1754134257.000;	           0;	     1
20250802;	170100;	1754134260.000;	           0;	     1
20250802;	170103;	1754134263.000;	           0;	     1
20250802;	170106;	1754134266.000;	           0;	     1
20250802;	170109;	1754134269.000;	           0;	     1
20250802;	170112;	1754134272.000;	           0;	     1
20250802;	170115;	1754134275.000;	           0;	     1
20250802;	170118;	1754134278.000;	           0;	     1
20250802;	170121;	1754134281.000;	           0;	     1
20250802;	170124;	1754134284.000;	           0;	     1
20250802;	170127;	1754134287.000;	           0;	     1
20250802;	170130;	1754134290.000;	           0;	     1
20250802;	170133;	1754134293.000;	           0;	     1
20250802;	170136;	1754134296.000;	           0;	     1
20250802;	170139;	1754134299.000;	           0;	     1
20250802;	170142;	1754134302.000;	           0;	     1
20250802;	170145;	1754134305.000;	           0;	     1
20250802;	170148;	1754134308.000;	           0;	     1
20250802;	170151;	1754134311.000;	           0;	     1
20250802;	170154;	1754134314.000;	           0;	     1
20250802;	170157;	1754134317.000;	           0;	     1
20250802;	170200;	1754134320.000;	           0;	     1
20250802;	170203;	1754134323.000;	           0;	     1
20250802;	170206;	1754134326.000;	           0;	     1
20250802;	170209;	1754134329.000;	           0;	     1
20250802;	170212;	1754134332.000;	           0;	     1
20250802;	170215;	1754134335.000;	           0;	     1
20250802;	170218;	1754134338.000;	           0;	     1
20250802;	170221;	1754134341.000;	           0;	     1
20250802;	170224;	1754134344.000;	           0;	     1
20250802;	170227;	1754134347.000;	           0;	     1
20250802;	170230;	1754134350.000;	           0;	     1
20250802;	170233;	1754134353.000;	           0;	     1
20250802;	170236;	1754134356.000;	           0;	     1
20250802;	170239;	1754134359.000;	           0;	     1
20250802;	170242;	1754134362.000;	           0;	     1
20250802;	170245;	1754134365.000;	           0;	     1
20250802;	170248;	1754134368.000;	           0;	     1
20250802;	170251;	1754134371.000;	           0;	     1
20250802;	170254;	1754134374.000;	           0;	     1
20250802;	170257;	1754134377.000;	           0;	     1
20250802;	170300;	1754134380.000;	           0;	     1
20250802;	170303;	1754134383.000;	           0;	     1
20250802;	170306;	1754134386.000;	           0;	     1
20250802;	170309;	1754134389.000;	           0;	     1
20250802;	170312;	1754134392.000;	           0;	     1
20250802;	170315;	1754134395.000;	           0;	     1
20250802;	170318;	1754134398.000;	           0;	     1
20250802;	170321;	1754134401.000;	           0;	     1
20250802;	170324;	1754134404.000;	           0;	     1
20250802;	170327;	1754134407.000;	           0;	     1
20250802;	170330;	1754134410.000;	           0;	     1
20250802;	170333;	1754134413.000;	           0;	     1
20250802;	170336;	1754134416.000;	           0;	     1
20250802;	170339;	1754134419.000;	           0;	     1
20250802;	170342;	1754134422.000;	           0;	     1
20250802;	170345;	1754134425.000;	           0;	     1
20250802;	170348;	1754134428.000;	           0;	     1
20250802;	170351;	1754134431.000;	           0;	     1
20250802;	170354;	1754134434.000;	           0;	     1
20250802;	170357;	1754134437.000;	           0;	     1
20250802;	170400;	1754134440.000;	           0;	     1
20250802;	170403;	1754134443.000;	           0;	     1
20250802;	170406;	1754134446.000;	           0;	     1
20250802;	170409;	1754134449.000;	           0;	     1
20250802;	170412;	1754134452.000;	           0;	     1
20250802;	170415;	1754134455.000;	           0;	     1
20250802;	170418;	1754134458.000;	           0;	     1
20250802;	170421;	1754134461.000;	           0;	     1
20250802;	170424;	1754134464.000;	           0;	     1
20250802;	170427;	1754134467.000;	           0;	     1
20250802;	170430;	1754134470.000;	           0;	     1
20250802;	170433;	1754134473.000;	           0;	     1
20250802;	170436;	1754134476.000;	           0;	     1
20250802;	170439;	1754134479.000;	           0;	     1
20250802;	170442;	1754134482.000;	           0;	     1
20250802;	170445;	1754134485.000;	           0;	     1
20250802;	170448;	1754134488.000;	           0;	     1
20250802;	170451;	1754134491.000;	           0;	     1
20250802;	170454;	1754134494.000;	           0;	     1
20250802;	170457;	1754134497.000;	           0;	     1
20250802;	170500;	1754134500.000;	           0;	     1
20250802;	170503;	1754134503.000;	           0;	     1
20250802;	170506;	1754134506.000;	           0;	     1
20250802;	170509;	1754134509.000;	           0;	     1
20250802;	170512;	1754134512.000;	           0;	     1
20250802;	170515;	1754134515.000;	           0;	     1
20250802;	170518;	1754134518.000;	           0;	     1
20250802;	170521;	1754134521.000;	           0;	     1
20250802;	170524;	1754134524.000;	           0;	     1
20250802;	170527;	1754134527.000;	           0;	     1
20250802;	170530;	1754134530.000;	           0;	     1
20250802;	170533;	1754134533.000;	           0;	     1
20250802;	170536;	1754134536.000;	           0;	     1
20250802;	170539;	1754134539.000;	           0;	     1
20250802;	170542;	1754134542.000;	           0;	     1
20250802;	170545;	1754134545.000;	           0;	     1
20250802;	170548;	1754134548.000;	           0;	     1
20250802;	170551;	1754134551.000;	           0;	     1
20250802;	170554;	1754134554.000;	           0;	     1
20250802;	170557;	1754134557.000;	           0;	     1
20250802;	170600;	1754134560.000;	           0;	     1
20250802;	170603;	1754134563.000;	           0;	     1
20250802;	170606;	1754134566.000;	           0;	     1
20250802;	170609;	1754134569.000;	           0;	     1
20250802;	170612;	1754134572.000;	           0;	     1
20250802;	170615;	1754134575.000;	           0;	     1
20250802;	170618;	1754134578.000;	           0;	     1
20250802;	170621;	1754134581.000;	           0;	     1
20250802;	170624;	1754134584.000;	           0;	     1
20250802;	170627;	1754134587.000;	           0;	     1
20250802;	170630;	1754134590.000;	           0;	     1
20250802;	170633;	1754134593.000;	           0;	     1
20250802;	170636;	1754134596.000;	           0;	     1
20250802;	170639;	1754134599.000;	           0;	     1
20250802;	170642;	1754134602.000;	           0;	     1
20250802;	170645;	1754134605.000;	           0;	     1
20250802;	170648;	1754134608.000;	           0;	     1
20250802;	170651;	1754134611.000;	           0;	     1
20250802;	170654;	1754134614.000;	           0;	     1
20250802;	170657;	1754134617.000;	           0;	     1
20250802;	170700;	1754134620.000;	           0;	     1
20250802;	170703;	1754134623.000;	           0;	     1
20250802;	170706;	1754134626.000;	           0;	     1
20250802;	170709;	1754134629.000;	           0;	     1
20250802;	170712;	1754134632.000;	           0;	     1
20250802;	170715;	1754134635.000;	           0;	     1
20250802;	170718;	1754134638.000;	           0;	     1
20250802;	170721;	1754134641.000;	           0;	     1
20250802;	170724;	1754134644.000;	           0;	     1
20250802;	170727;	1754134647.000;	           0;	     1
20250802;	170730;	1754134650.000;	           0;	     1
20250802;	170733;	1754134653.000;	           0;	     1
20250802;	170736;	1754134656.000;	           0;	     1
20250802;	170739;	1754134659.000;	           0;	     1
20250802;	170742;	1754134662.000;	           0;	     1
20250802;	170745;	1754134665.000;	           0;	     1
20250802;	170748;	1754134668.000;	           0;	     1
20250802;	170751;	1754134671.000;	           0;	     1
20250802;	170754;	1754134674.000;	           0;	     1
20250802;	170757;	1754134677.000;	           0;	     1
20250802;	170800;	1754134680.000;	           0;	     1
20250802;	170803;	1754134683.000;	           0;	     1
20250802;	170806;	1754134686.000;	           0;	     1
20250802;	170809;	1754134689.000;	           0;	     1
20250802;	170812;	1754134692.000;	           0;	     1
20250802;	170815;	1754134695.000;	           0;	     1
20250802;	170818;	1754134698.000;	           0;	     1
20250802;	170821;	1754134701.000;	           0;	     1
20250802;	170824;	1754134704.000;	           0;	     1
20250802;	170827;	1754134707.000;	           0;	     1
20250802;	170830;	1754134710.000;	           0;	     1
20250802;	170833;	1754134713.000;	           0;	     1
20250802;	170836;	1754134716.000;	           0;	     1
20250802;	170839;	1754134719.000;	           0;	     1
20250802;	170842;	1754134722.000;	           0;	     1
20250802;	170845;	1754134725.000;	           0;	     1
20250802;	170848;	1754134728.000;	           0;	     1
20250802;	170851;	1754134731.000;	           0;	     1
20250802;	170854;	1754134734.000;	           0;	     1
20250802;	170857;	1754134737.000;	           0;	     1
20250802;	170900;	1754134740.000;	           0;	     1
20250802;	170903;	1754134743.000;	           0;	     1
20250802;	170906;	1754134746.000;	           0;	     1
20250802;	170909;	1754134749.000;	           0;	     1
20250802;	170912;	1754134752.000;	           0;	     1
20250802;	170915;	1754134755.000;	           0;	     1
20250802;	170918;	1754134758.000;	           0;	     1
20250802;	170921;	1754134761.000;	           0;	     1
20250802;	170924;	1754134764.000;	           0;	     1
20250802;	170927;	1754134767.000;	           0;	     1
20250802;	170930;	1754134770.000;	           0;	     1
20250802;	170933;	1754134773.000;	           0;	     1
20250802;	170936;	1754134776.000;	           0;	     1
20250802;	170939;	1754134779.000;	           0;	     1
20250802;	170942;	1754134782.000;	           0;	     1
20250802;	170945;	1754134785.000;	           0;	     1
20250802;	170948;	1754134788.000;	           0;	     1
20250802;	170951;	1754134791.000;	           0;	     1
20250802;	170954;	1754134794.000;	           0;	     1
20250802;	170957;	1754134797.000;	           0;	     1
20250802;	171000;	1754134800.000;	           0;	     1
20250802;	171003;	1754134803.000;	           0;	     1
20250802;	171006;	1754134806.000;	           0;	     1
20250802;	171009;	1754134809.000;	           0;	     1
20250802;	171012;	1754134812.000;	           0;	     1
20250802;	171015;	1754134815.000;	           0;	     1
20250802;	171018;	1754134818.000;	           0;	     1
20250802;	171021;	1754134821.000;	           0;	     1
20250802;	171024;	1754134824.000;	           0;	     1
20250802;	171027;	1754134827.000;	           0;	     1
20250802;	171030;	1754134830.000;	           0;	     1
20250802;	171033;	1754134833.000;	           0;	     1
20250802;	171036;	1754134836.000;	           0;	     1
20250802;	171039;	1754134839.000;	           0;	     1
20250802;	171042;	1754134842.000;	           0;	     1
20250802;	171045;	1754134845.000;	           0;	     1
20250802;	171048;	1754134848.000;	           0;	     1
20250802;	171051;	1754134851.000;	           0;	     1
20250802;	171054;	1754134854.000;	           0;	     1
20250802;	171057;	1754134857.000;	           0;	     1
20250802;	171100;	1754134860.000;	           0;	     1
20250802;	171103;	1754134863.000;	           0;	     1
20250802;	171106;	1754134866.000;	           0;	     1
20250802;	171109;	1754134869.000;	           0;	     1
20250802;	171112;	1754134872.000;	           0;	     1
20250802;	171115;	1754134875.000;	           0;	     1
20250802;	171118;	1754134878.000;	           0;	     1
20250802;	171121;	1754134881.000;	           0;	     1
20250802;	171124;	1754134884.000;	           0;	     1
20250802;	171127;	1754134887.000;	           0;	     1
20250802;	171130;	1754134890.000;	           0;	     1
20250802;	171133;	1754134893.000;	           0;	     1
20250802;	171136;	1754134896.000;	           0;	     1
20250802;	171139;	1754134899.000;	           0;	     1
20250802;	171142;	1754134902.000;	           0;	     1
20250802;	171145;	1754134905.000;	           0;	     1
20250802;	171148;	1754134908.000;	           0;	     1
20250802;	171151;	1754134911.000;	           0;	     1
20250802;	171154;	1754134914.000;	           0;	     1
20250802;	171157;	1754134917.000;	           0;	     1
20250802;	171200;	1754134920.000;	           0;	     1
20250802;	171203;	1754134923.000;	           0;	     1
20250802;	171206;	1754134926.000;	           0;	     1
20250802;	171209;	1754134929.000;	           0;	     1
20250802;	171212;	1754134932.000;	           0;	     1
20250802;	171215;	1754134935.000;	           0;	     1
20250802;	171218;	1754134938.000;	           0;	     1
20250802;	171221;	1754134941.000;	           0;	     1
20250802;	171224;	1754134944.000;	           0;	     1
20250802;	171227;	1754134947.000;	           0;	     1
20250802;	171230;	1754134950.000;	           0;	     1
20250802;	171233;	1754134953.000;	           0;	     1
20250802;	171236;	1754134956.000;	           0;	     1
20250802;	171239;	1754134959.000;	           0;	     1
20250802;	171242;	1754134962.000;	           0;	     1
20250802;	171245;	1754134965.000;	           0;	     1
20250802;	171248;	1754134968.000;	           0;	     1
20250802;	171251;	1754134971.000;	           0;	     1
20250802;	171254;	1754134974.000;	           0;	     1
20250802;	171257;	1754134977.000;	           0;	     1
20250802;	171300;	1754134980.000;	           0;	     1
20250802;	171303;	1754134983.000;	           0;	     1
20250802;	171306;	1754134986.000;	           0;	     1
20250802;	171309;	1754134989.000;	           0;	     1
20250802;	171312;	1754134992.000;	           0;	     1
20250802;	171315;	1754134995.000;	           0;	     1
20250802;	171318;	1754134998.000;	           0;	     1
20250802;	171321;	1754135001.000;	           0;	     1
20250802;	171324;	1754135004.000;	           0;	     1
20250802;	171327;	1754135007.000;	           0;	     1
20250802;	171330;	1754135010.000;	           0;	     1
20250802;	171333;	1754135013.000;	           0;	     1
20250802;	171336;	1754135016.000;	           0;	     1
20250802;	171339;	1754135019.000;	           0;	     1
20250802;	171342;	1754135022.000;	           0;	     1
20250802;	171345;	1754135025.000;	           0;	     1
20250802;	171348;	1754135028.000;	           0;	     1
20250802;	171351;	1754135031.000;	           0;	     1
20250802;	171354;	1754135034.000;	           0;	     1
20250802;	171357;	1754135037.000;	           0;	     1
20250802;	171400;	1754135040.000;	           0;	     1
20250802;	171403;	1754135043.000;	           0;	     1
20250802;	171406;	1754135046.000;	           0;	     1
20250802;	171409;	1754135049.000;	           0;	     1
20250802;	171412;	1754135052.000;	           0;	     1
20250802;	171415;	1754135055.000;	           0;	     1
20250802;	171418;	1754135058.000;	           0;	     1
20250802;	171421;	1754135061.000;	           0;	     1
20250802;	171424;	1754135064.000;	           0;	     1
20250802;	171427;	1754135067.000;	           0;	     1
20250802;	171430;	1754135070.000;	           0;	     1
20250802;	171433;	1754135073.000;	           0;	     1
20250802;	171436;	1754135076.000;	           0;	     1
20250802;	171439;	1754135079.000;	           0;	     1
20250802;	171442;	1754135082.000;	           0;	     1
20250802;	171445;	1754135085.000;	           0;	     1
20250802;	171448;	1754135088.000;	           0;	     1
20250802;	171451;	1754135091.000;	           0;	     1
20250802;	171454;	1754135094.000;	           0;	     1
20250802;	171457;	1754135097.000;	           0;	     1
20250802;	171500;	1754135100.000;	           0;	     1
20250802;	171503;	1754135103.000;	           0;	     1
20250802;	171506;	1754135106.000;	           0;	     1
20250802;	171509;	1754135109.000;	           0;	     1
20250802;	171512;	1754135112.000;	           0;	     1
20250802;	171515;	1754135115.000;	           0;	     1
20250802;	171518;	1754135118.000;	           0;	     1
20250802;	171521;	1754135121.000;	           0;	     1
20250802;	171524;	1754135124.000;	           0;	     1
20250802;	171527;	1754135127.000;	           0;	     1
20250802;	171530;	1754135130.000;	           0;	     1
20250802;	171533;	1754135133.000;	           0;	     1
20250802;	171536;	1754135136.000;	           0;	     1
20250802;	171539;	1754135139.000;	           0;	     1
20250802;	171542;	1754135142.000;	           0;	     1
20250802;	171545;	1754135145.000;	           0;	     1
20250802;	171548;	1754135148.000;	           0;	     1
20250802;	171551;	1754135151.000;	           0;	     1
20250802;	171554;	1754135154.000;	           0;	     1
20250802;	171557;	1754135157.000;	           0;	     1
20250802;	171600;	1754135160.000;	           0;	     1
20250802;	171603;	1754135163.000;	           0;	     1
20250802;	171606;	1754135166.000;	           0;	     1
20250802;	171609;	1754135169.000;	           0;	     1
20250802;	171612;	1754135172.000;	           0;	     1
20250802;	171615;	1754135175.000;	           0;	     1
20250802;	171618;	1754135178.000;	           0;	     1
20250802;	171621;	1754135181.000;	           0;	     1
20250802;	171624;	1754135184.000;	           0;	     1
20250802;	171627;	1754135187.000;	           0;	     1
20250802;	171630;	1754135190.000;	           0;	     1
20250802;	171633;	1754135193.000;	           0;	     1
20250802;	171636;	1754135196.000;	           0;	     1
20250802;	171639;	1754135199.000;	           0;	     1
20250802;	171642;	1754135202.000;	           0;	     1
20250802;	171645;	1754135205.000;	           0;	     1
20250802;	171648;	1754135208.000;	           0;	     1
20250802;	171651;	1754135211.000;	           0;	     1
20250802;	171654;	1754135214.000;	           0;	     1
20250802;	171657;	1754135217.000;	           0;	     1
20250802;	171700;	1754135220.000;	           0;	     1
20250802;	171703;	1754135223.000;	           0;	     1
20250802;	171706;	1754135226.000;	           0;	     1
20250802;	171709;	1754135229.000;	           0;	     1
20250802;	171712;	1754135232.000;	           0;	     1
20250802;	171715;	1754135235.000;	           0;	     1
20250802;	171718;	1754135238.000;	           0;	     1
20250802;	171721;	1754135241.000;	           0;	     1
20250802;	171724;	1754135244.000;	           0;	     1
20250802;	171727;	1754135247.000;	           0;	     1
20250802;	171730;	1754135250.000;	           0;	     1
20250802;	171733;	1754135253.000;	           0;	     1
20250802;	171736;	1754135256.000;	           0;	     1
20250802;	171739;	1754135259.000;	           0;	     1
20250802;	171742;	1754135262.000;	           0;	     1
20250802;	171745;	1754135265.000;	           0;	     1
20250802;	171748;	1754135268.000;	           0;	     1
20250802;	171751;	1754135271.000;	           0;	     1
20250802;	171754;	1754135274.000;	           0;	     1
20250802;	171757;	1754135277.000;	           0;	     1
20250802;	171800;	1754135280.000;	           0;	     1
20250802;	171803;	1754135283.000;	           0;	     1
20250802;	171806;	1754135286.000;	           0;	     1
20250802;	171809;	1754135289.000;	           0;	     1
20250802;	171812;	1754135292.000;	           0;	     1
20250802;	171815;	1754135295.000;	           0;	     1
20250802;	171818;	1754135298.000;	           0;	     1
20250802;	171821;	1754135301.000;	           0;	     1
20250802;	171824;	1754135304.000;	           0;	     1
20250802;	171827;	1754135307.000;	           0;	     1
20250802;	171830;	1754135310.000;	           0;	     1
20250802;	171833;	1754135313.000;	           0;	     1
20250802;	171836;	1754135316.000;	           0;	     1
20250802;	171839;	1754135319.000;	           0;	     1
20250802;	171842;	1754135322.000;	           0;	     1
20250802;	171845;	1754135325.000;	           0;	     1
20250802;	171848;	1754135328.000;	           0;	     1
20250802;	171851;	1754135331.000;	           0;	     1
20250802;	171854;	1754135334.000;	           0;	     1
20250802;	171857;	1754135337.000;	           0;	     1
20250802;	171900;	1754135340.000;	           0;	     1
20250802;	171903;	1754135343.000;	           0;	     1
20250802;	171906;	1754135346.000;	           0;	     1
20250802;	171909;	1754135349.000;	           0;	     1
20250802;	171912;	1754135352.000;	           0;	     1
20250802;	171915;	1754135355.000;	           0;	     1
20250802;	171918;	1754135358.000;	           0;	     1
20250802;	171921;	1754135361.000;	           0;	     1
20250802;	171924;	1754135364.000;	           0;	     1
20250802;	171927;	1754135367.000;	           0;	     1
20250802;	171930;	1754135370.000;	           0;	     1
20250802;	171933;	1754135373.000;	           0;	     1
20250802;	171936;	1754135376.000;	           0;	     1
20250802;	171939;	1754135379.000;	           0;	     1
20250802;	171942;	1754135382.000;	           0;	     1
20250802;	171945;	1754135385.000;	           0;	     1
20250802;	171948;	1754135388.000;	           0;	     1
20250802;	171951;	1754135391.000;	           0;	     1
20250802;	171954;	1754135394.000;	           0;	     1
20250802;	171957;	1754135397.000;	           0;	     1
20250802;	172000;	1754135400.000;	           0;	     1
20250802;	172003;	1754135403.000;	           0;	     1
20250802;	172006;	1754135406.000;	           0;	     1
20250802;	172009;	1754135409.000;	           0;	     1
20250802;	172012;	1754135412.000;	           0;	     1
20250802;	172015;	1754135415.000;	           0;	     1
20250802;	172018;	1754135418.000;	           0;	     1
20250802;	172021;	1754135421.000;	           0;	     1
20250802;	172024;	1754135424.000;	           0;	     1
20250802;	172027;	1754135427.000;	           0;	     1
20250802;	172030;	1754135430.000;	           0;	     1
20250802;	172033;	1754135433.000;	           0;	     1
20250802;	172036;	1754135436.000;	           0;	     1
20250802;	172039;	1754135439.000;	           0;	     1
20250802;	172042;	1754135442.000;	           0;	     1
20250802;	172045;	1754135445.000;	           0;	     1
20250802;	172048;	1754135448.000;	           0;	     1
20250802;	172051;	1754135451.000;	           0;	     1
20250802;	172054;	1754135454.000;	           0;	     1
20250802;	172057;	1754135457.000;	           0;	     1
20250802;	172100;	1754135460.000;	           0;	     1
20250802;	172103;	1754135463.000;	           0;	     1
20250802;	172106;	1754135466.000;	           0;	     1
20250802;	172109;	1754135469.000;	           0;	     1
20250802;	172112;	1754135472.000;	           0;	     1
20250802;	172115;	1754135475.000;	           0;	     1
20250802;	172118;	1754135478.000;	           0;	     1
20250802;	172121;	1754135481.000;	           0;	     1
20250802;	172124;	1754135484.000;	           0;	     1
20250802;	172127;	1754135487.000;	           0;	     1
20250802;	172130;	1754135490.000;	           0;	     1
20250802;	172133;	1754135493.000;	           0;	     1
20250802;	172136;	1754135496.000;	           0;	     1
20250802;	172139;	1754135499.000;	           0;	     1
20250802;	172142;	1754135502.000;	           0;	     1
20250802;	172145;	1754135505.000;	           0;	     1
20250802;	172148;	1754135508.000;	           0;	     1
20250802;	172151;	1754135511.000;	           0;	     1
20250802;	172154;	1754135514.000;	           0;	     1
20250802;	172157;	1754135517.000;	           0;	     1
20250802;	172200;	1754135520.000;	           0;	     1
20250802;	172203;	1754135523.000;	           0;	     1
20250802;	172206;	1754135526.000;	           0;	     1
20250802;	172209;	1754135529.000;	           0;	     1
20250802;	172212;	1754135532.000;	           0;	     1
20250802;	172215;	1754135535.000;	           0;	     1
20250802;	172218;	1754135538.000;	           0;	     1
20250802;	172221;	1754135541.000;	           0;	     1
20250802;	172224;	1754135544.000;	           0;	     1
20250802;	172227;	1754135547.000;	           0;	     1
20250802;	172230;	1754135550.000;	           0;	     1
20250802;	172233;	1754135553.000;	           0;	     1
20250802;	172236;	1754135556.000;	           0;	     1
20250802;	172239;	1754135559.000;	           0;	     1
20250802;	172242;	1754135562.000;	           0;	     1
20250802;	172245;	1754135565.000;	           0;	     1
20250802;	172248;	1754135568.000;	           0;	     1
20250802;	172251;	1754135571.000;	           0;	     1
20250802;	172254;	1754135574.000;	           0;	     1
20250802;	172257;	1754135577.000;	           0;	     1
20250802;	172300;	1754135580.000;	           0;	     1
20250802;	172303;	1754135583.000;	           0;	     1
20250802;	172306;	1754135586.000;	           0;	     1
20250802;	172309;	1754135589.000;	           0;	     1
20250802;	172312;	1754135592.000;	           0;	     1
20250802;	172315;	1754135595.000;	           0;	     1
20250802;	172318;	1754135598.000;	           0;	     1
20250802;	172321;	1754135601.000;	           0;	     1
20250802;	172324;	1754135604.000;	           0;	     1
20250802;	172327;	1754135607.000;	           0;	     1
20250802;	172330;	1754135610.000;	           0;	     1
20250802;	172333;	1754135613.000;	           0;	     1
20250802;	172336;	1754135616.000;	           0;	     1
20250802;	172339;	1754135619.000;	           0;	     1
20250802;	172342;	1754135622.000;	           0;	     1
20250802;	172345;	1754135625.000;	           0;	     1
20250802;	172348;	1754135628.000;	           0;	     1
20250802;	172351;	1754135631.000;	           0;	     1
20250802;	172354;	1754135634.000;	           0;	     1
20250802;	172357;	1754135637.000;	           0;	     1
20250802;	172400;	1754135640.000;	           0;	     1
20250802;	172403;	1754135643.000;	           0;	     1
20250802;	172406;	1754135646.000;	           0;	     1
20250802;	172409;	1754135649.000;	           0;	     1
20250802;	172412;	1754135652.000;	           0;	     1
20250802;	172415;	1754135655.000;	           0;	     1
20250802;	172418;	1754135658.000;	           0;	     1
20250802;	172421;	1754135661.000;	           0;	     1
20250802;	172424;	1754135664.000;	           0;	     1
20250802;	172427;	1754135667.000;	           0;	     1
20250802;	172430;	1754135670.000;	           0;	     1
20250802;	172433;	1754135673.000;	           0;	     1
20250802;	172436;	1754135676.000;	           0;	     1
20250802;	172439;	1754135679.000;	           0;	     1
20250802;	172442;	1754135682.000;	           0;	     1
20250802;	172445;	1754135685.000;	           0;	     1
20250802;	172448;	1754135688.000;	           0;	     1
20250802;	172451;	1754135691.000;	           0;	     1
20250802;	172454;	1754135694.000;	           0;	     1
20250802;	172457;	1754135697.000;	           0;	     1
20250802;	172500;	1754135700.000;	           0;	     1
20250802;	172503;	1754135703.000;	           0;	     1
20250802;	172506;	1754135706.000;	           0;	     1
20250802;	172509;	1754135709.000;	           0;	     1
20250802;	172512;	1754135712.000;	           0;	     1
20250802;	172515;	1754135715.000;	           0;	     1
20250802;	172518;	1754135718.000;	           0;	     1
20250802;	172521;	1754135721.000;	           0;	     1
20250802;	172524;	1754135724.000;	           0;	     1
20250802;	172527;	1754135727.000;	           0;	     1
20250802;	172530;	1754135730.000;	           0;	     1
20250802;	172533;	1754135733.000;	           0;	     1
20250802;	172536;	1754135736.000;	           0;	     1
20250802;	172539;	1754135739.000;	           0;	     1
20250802;	172542;	1754135742.000;	           0;	     1
20250802;	172545;	1754135745.000;	           0;	     1
20250802;	172548;	1754135748.000;	           0;	     1
20250802;	172551;	1754135751.000;	           0;	     1
20250802;	172554;	1754135754.000;	           0;	     1
20250802;	172557;	1754135757.000;	           0;	     1
20250802;	172600;	1754135760.000;	           0;	     1
20250802;	172603;	1754135763.000;	           0;	     1
20250802;	172606;	1754135766.000;	           0;	     1
20250802;	172609;	1754135769.000;	           0;	     1
20250802;	172612;	1754135772.000;	           0;	     1
20250802;	172615;	1754135775.000;	           0;	     1
20250802;	172618;	1754135778.000;	           0;	     1
20250802;	172621;	1754135781.000;	           0;	     1
20250802;	172624;	1754135784.000;	           0;	     1
20250802;	172627;	1754135787.000;	           0;	     1
20250802;	172630;	1754135790.000;	           0;	     1
20250802;	172633;	1754135793.000;	           0;	     1
20250802;	172636;	1754135796.000;	           0;	     1
20250802;	172639;	1754135799.000;	           0;	     1
20250802;	172642;	1754135802.000;	           0;	     1
20250802;	172645;	1754135805.000;	           0;	     1
20250802;	172648;	1754135808.000;	           0;	     1
20250802;	172651;	1754135811.000;	           0;	     1
20250802;	172654;	1754135814.000;	           0;	     1
20250802;	172657;	1754135817.000;	           0;	     1
20250802;	172700;	1754135820.000;	           0;	     1
20250802;	172703;	1754135823.000;	           0;	     1
20250802;	172706;	1754135826.000;	           0;	     1
20250802;	172709;	1754135829.000;	           0;	     1
20250802;	172712;	1754135832.000;	           0;	     1
20250802;	172715;	1754135835.000;	           0;	     1
20250802;	172718;	1754135838.000;	           0;	     1
20250802;	172721;	1754135841.000;	           0;	     1
20250802;	172724;	1754135844.000;	           0;	     1
20250802;	172727;	1754135847.000;	           0;	     1
20250802;	172730;	1754135850.000;	           0;	     1
20250802;	172733;	1754135853.000;	           0;	     1
20250802;	172736;	1754135856.000;	           0;	     1
20250802;	172739;	1754135859.000;	           0;	     1
20250802;	172742;	1754135862.000;	           0;	     1
20250802;	172745;	1754135865.000;	           0;	     1
20250802;	172748;	1754135868.000;	           0;	     1
20250802;	172751;	1754135871.000;	           0;	     1
20250802;	172754;	1754135874.000;	           0;	     1
20250802;	172757;	1754135877.000;	           0;	     1
20250802;	172800;	1754135880.000;	           0;	     1
20250802;	172803;	1754135883.000;	           0;	     1
20250802;	172806;	1754135886.000;	           0;	     1
